USSCIDN,OFFGUIDE,SENTRNGE,MNTHDEPT,PCNTDEPT,SENTTCAP,SENSPCAP
2333120,30,0,,,0.33,0.33
2333121,1,0,,,0.0328515112,0.0328515112
2333122,10,0,,,60,60
2333123,10,0,,,121,121
2333124,16,0,,,,0
2333125,10,8,25.24,54.869565217,20.76,20.76
2333126,10,8,15,26.315789474,42,42
2333127,30,0,,,,0
2333128,13,2,72,40,108,108
2333129,5,0,,,37,37
2333130,17,7,11.967148489,99.726237407,0.0328515112,0.0328515112
2333131,17,0,,,21,21
2333132,10,0,,,192,192
2333133,16,2,11,40.740740741,16,16
2333134,26,0,,,57,57
2333135,17,0,,,21,21
2333136,17,0,,,18,18
2333137,10,0,,,51,51
2333138,26,2,69,48.936170213,72,72
2333139,17,0,,,12,12
2333140,26,0,,,48,48
2333141,16,7,102,48.571428571,108,108
2333142,17,0,,,1.36,1.36
2333143,10,8,51,37.777777778,84,84
2333144,10,0,,,61,61
2333145,21,0,,,97,97
2333146,13,0,,,18,18
2333147,17,0,,,16,16
2333148,10,0,,,188,188
2333149,12,0,,,147,147
2333150,17,0,,,3.07,3.07
2333151,4,0,,,99,99
2333152,16,2,28.97,70.658536585,12.03,12.03
2333154,16,2,45,71.428571429,18,18
2333155,17,0,,,21,21
2333156,30,0,,,,1
2333158,17,0,,,15,15
2333159,10,8,25,25.773195876,72,72
2333160,17,6,11,68.75,27,27
2333161,22,1,19,6.4846416382,312,312
2333162,8,0,,,0.0328515112,0.0328515112
2333163,30,,,,0.0328515112,0.0328515112
2333165,10,0,,,0.0328515112,0.0328515112
2333166,17,0,,,13,13
2333167,17,0,,,3.33,3.33
2333168,13,4,34,91.891891892,3,3
2333169,17,0,,,15,15
2333170,17,8,10,24.390243902,31,31
2333171,17,3,14.97,55.444444444,12.03,12.03
2333172,17,3,4,33.333333333,8,8
2333173,16,,,,0.0328515112,0.0328515112
2333174,28,0,,,21,21
2333175,10,2,22,31.428571429,48,48
2333176,16,0,,,21,21
2333177,17,3,3,12.5,21,21
2333178,16,0,,,,0
2333179,17,8,3,20,12,12
2333180,17,3,6,33.333333333,6,12
2333181,17,3,8,44.444444444,5,10
2333182,10,7,27,100,,0
2333183,17,0,,,24,24
2333184,17,0,,,,0
2333185,7,8,114,54.285714286,96,96
2333186,17,8,0.59,29.5,1.41,1.41
2333187,12,8,16,66.666666667,,8
2333188,17,6,11,68.75,27,27
2333189,17,0,,,24,24
2333190,17,0,,,24,24
2333191,17,3,10,55.555555556,8,8
2333192,17,0,,,0.95,0.95
2333193,17,0,,,1.3,1.3
2333194,10,7,91,60.264900662,60,60
2333195,17,0,,,1.61,1.61
2333196,17,0,,,1.33,1.33
2333197,25,8,2,16.666666667,10,10
2333198,17,3,7.77,77.7,2.23,2.23
2333199,21,0,,,46,46
2333200,17,0,,,1.91,1.91
2333201,10,7,208,71.232876712,84,84
2333202,10,2,33,100,,0
2333203,10,7,72,27.480916031,190,190
2333204,17,0,,,0.95,0.95
2333205,13,5,12,44.444444444,15,15
2333206,17,0,,,7,7
2333207,10,0,,,70,70
2333208,13,0,,,35,35
2333209,10,2,19,19.587628866,78,78
2333210,17,0,,,1.79,1.79
2333211,17,0,,,1.49,1.49
2333212,13,8,7,18.918918919,30,30
2333213,17,3,3,10,27,27
2333214,22,0,,,470,470
2333215,10,0,,,87,87
2333216,17,0,,,0.82,0.82
2333217,29,8,18,100,,0
2333218,10,0,,,3.71,3.71
2333219,13,7,7,10,63,63
2333220,17,0,,,1.82,1.82
2333221,17,3,0.62,31,1.38,1.38
2333222,17,0,,,1.84,1.84
2333223,17,0,,,1.49,1.49
2333224,5,8,11,52.380952381,10,10
2333225,17,0,,,1.35,1.35
2333226,10,0,,,,6
2333227,17,5,17.97,59.9,12.03,12.03
2333228,10,0,,,3.65,3.65
2333229,7,7,15,17.24137931,72,72
2333230,17,0,,,1.07,1.07
2333231,10,2,110,58.510638298,78,78
2333232,17,0,,,1.71,1.71
2333233,17,0,,,37,37
2333234,30,0,,,,0
2333235,22,8,44,23.404255319,144,144
2333236,17,0,,,6,6
2333237,17,3,4.74,79,1.26,1.26
2333238,29,2,6,100,,0
2333239,17,3,5.54,69.25,2.46,2.46
2333240,17,3,7.57,63.083333333,4.43,4.43
2333241,16,7,3,50,,3
2333242,17,0,,,0.95,0.95
2333243,17,0,,,0.95,0.95
2333244,17,8,3.04,50.666666667,2.96,2.96
2333245,30,0,,,,0
2333246,10,7,24,100,,0
2333247,13,8,3,2.7027027027,108,108
2333248,16,0,,,,6
2333249,16,0,,,21,21
2333250,17,0,,,1.16,1.16
2333251,17,0,,,1.23,1.23
2333252,10,0,,,33,33
2333253,17,0,,,0.85,0.85
2333254,17,0,,,1.1,1.1
2333255,16,8,6,50,,6
2333256,17,0,,,1.07,1.07
2333257,9,0,,,,0
2333258,17,0,,,2,2
2333259,17,0,,,10.91,10.91
2333261,17,0,,,0.85,0.85
2333262,30,0,,,,1
2333263,17,0,,,1.58,1.58
2333264,17,0,,,0.92,0.92
2333265,17,0,,,1.08,1.08
2333266,10,0,,,,0
2333267,17,0,,,1.69,1.69
2333268,30,0,,,,0
2333269,17,0,,,1.26,1.26
2333270,17,0,,,1.26,1.26
2333271,7,0,,,180,180
2333272,17,0,,,1.33,1.33
2333273,13,8,7,18.918918919,30,30
2333274,17,3,34.47,93.162162162,2.53,2.53
2333275,16,8,5,27.777777778,13,13
2333276,17,3,36.64,79.652173913,9.36,9.36
2333277,30,,,,,0
2333278,17,0,,,2.92,2.92
2333280,16,0,,,12.03,12.03
2333281,17,5,2.61,43.5,3.39,3.39
2333282,10,0,,,3.81,3.81
2333283,17,0,,,1.25,1.25
2333284,16,8,9,90,,1
2333285,29,7,9,75,3,3
2333286,10,4,43,18.29787234,192,192
2333287,17,5,37,80.434782609,9,9
2333288,10,2,27,42.857142857,36,36
2333289,17,3,3.54,59,2.46,2.46
2333290,16,2,33,39.285714286,51,51
2333291,16,0,,,36,36
2333292,17,0,,,2.53,2.53
2333293,17,0,,,1.66,1.66
2333294,10,3,1.89,31.5,4.11,4.11
2333295,17,0,,,0.85,0.85
2333296,17,0,,,1.28,1.28
2333297,17,3,3.38,42.25,4.62,4.62
2333298,17,0,,,1.3,1.3
2333300,17,0,,,1.1,1.1
2333301,17,0,,,1.08,1.08
2333302,17,0,,,2.59,2.59
2333303,10,0,,,21,21
2333304,10,0,,,34,34
2333305,10,7,15,71.428571429,,6
2333306,10,8,3,10,27,27
2333307,13,0,,,33,33
2333308,13,2,89.967148489,99.963498321,0.0328515112,0.0328515112
2333309,10,0,,,78,78
2333310,10,8,33,57.894736842,24,24
2333311,10,0,,,37,37
2333312,11,0,,,,0
2333313,7,8,12,10,108,108
2333315,24,0,,,18,18
2333316,10,8,18,9.5744680851,170,170
2333317,10,0,,,12.03,12.03
2333318,26,8,17,19.540229885,70,70
2333319,10,0,,,140,140
2333320,17,0,,,1,1
2333321,16,7,7,11.475409836,54,54
2333322,17,0,,,16,16
2333323,10,7,31,20.529801325,120,120
2333324,10,7,39,28.888888889,96,96
2333325,8,0,,,24,24
2333326,10,0,,,36,36
2333327,10,0,,,70,70
2333328,9,0,,,,0
2333329,16,0,,,12.03,12.03
2333330,17,8,46,65.714285714,24,24
2333331,10,8,33,19.642857143,135,135
2333332,24,8,15,50,15,15
2333333,17,0,,,18,18
2333334,10,0,,,156,156
2333335,10,8,22,20.754716981,84,84
2333336,17,0,,,16,16
2333337,17,0,,,11,11
2333338,16,0,,,4,4
2333339,26,0,,,77,77
2333340,10,3,6,22.222222222,21,21
2333341,17,3,28,60.869565217,18,18
2333342,17,0,,,4.99,4.99
2333343,10,3,46,65.714285714,24,24
2333344,10,2,36,33.333333333,72,72
2333345,16,0,,,24,24
2333346,17,3,3,14.285714286,18,18
2333347,10,8,46,38.016528926,75,75
2333348,16,0,,,12.03,12.03
2333349,11,0,,,,0
2333350,17,3,13.97,51.740740741,13.03,13.03
2333351,25,8,12,50,12,12
2333352,16,,,,0.0328515112,0.0328515112
2333353,17,0,,,4.2,4.2
2333354,10,2,128,68.085106383,60,60
2333356,30,0,,,0.33,0.33
2333357,10,2,107.96714849,99.969581934,0.0328515112,0.0328515112
2333358,7,8,62.967148489,99.947854744,0.0328515112,0.0328515112
2333359,13,0,,,37,37
2333360,26,8,18,20.689655172,69,69
2333361,10,8,36,46.153846154,42,42
2333362,17,,,,3.13,3.13
2333363,16,,,,0.0328515112,0.0328515112
2333364,17,0,,,18,18
2333365,27,8,,,360,360
2333366,10,5,19,70.37037037,,8
2333367,26,5,18,23.076923077,60,60
2333368,17,0,,,16,16
2333369,16,8,9,27.272727273,24,24
2333370,10,8,3,4.7619047619,60,60
2333371,17,8,22,47.826086957,24,24
2333372,17,0,,,18,18
2333373,10,7,1.97,13.133333333,13.03,13.03
2333374,17,3,5.38,53.8,4.62,4.62
2333375,17,7,33,57.894736842,24,24
2333376,17,0,,,57,57
2333377,10,5,5,10.869565217,41,41
2333378,17,3,6,100,,0
2333379,16,,,,0.0328515112,0.0328515112
2333380,10,2,23,38.333333333,37,37
2333381,4,1,23,23.711340206,120,120
2333382,10,8,28,25.925925926,80,80
2333383,16,5,9,33.333333333,18,18
2333385,17,0,,,13,13
2333386,17,3,6,25,18,18
2333387,10,0,,,30,30
2333388,17,0,,,11,11
2333389,21,8,91,60.264900662,60,60
2333390,22,0,,,151,151
2333391,16,8,35,85.365853659,6,6
2333392,30,0,,,30,30
2333393,17,5,33,80.487804878,8,8
2333394,27,6,5,4.132231405,120,126
2333395,13,0,,,60,60
2333396,10,2,20,33.333333333,40,40
2333398,17,8,19,41.304347826,27,27
2333399,10,0,,,240,240
2333400,10,0,,,60,60
2333401,10,2,8,26.666666667,22,22
2333402,16,2,8,100,,0
2333403,10,2,8,26.666666667,22,22
2333404,16,,,,0.0328515112,0.0328515112
2333405,17,8,14.97,55.444444444,12.03,12.03
2333406,16,8,12,40,18,18
2333407,10,8,33,30.555555556,75,75
2333408,26,7,18,15.789473684,96,96
2333409,16,5,10,66.666666667,5,5
2333410,17,0,,,0.95,0.95
2333411,16,5,6,25,18,18
2333412,10,0,,,60,60
2333413,10,3,46,65.714285714,24,24
2333414,10,0,,,151,151
2333415,10,2,44,31.428571429,96,96
2333416,10,8,6,20,24,24
2333417,4,7,27,52.941176471,24,24
2333418,17,3,6,20,24,24
2333419,26,0,,,46,52
2333420,23,7,36,20,144,144
2333421,16,0,,,71,71
2333422,13,0,,,60,60
2333423,1,0,,,36,36
2333424,17,0,,,1.89,1.89
2333425,10,4,21,19.444444444,87,87
2333426,10,2,61,57.547169811,45,45
2333427,17,3,40,86.956521739,6,6
2333428,17,0,,,1.72,1.72
2333429,10,8,6,50,6,6
2333430,21,2,26,86.666666667,4,4
2333431,17,3,11.97,49.875,12.03,12.03
2333432,17,8,3.73,37.3,6.27,6.27
2333433,27,0,,,150,150
2333434,10,8,51,58.620689655,36,36
2333435,17,0,,,1.49,1.49
2333436,10,0,,,37,37
2333437,17,0,,,1.33,1.33
2333438,17,3,38,82.608695652,8,8
2333439,17,8,35.94,87.658536585,5.06,5.06
2333440,17,3,6.24,78,1.76,1.76
2333441,16,6,2,12.5,,18
2333442,26,8,10,7.6923076923,120,120
2333443,17,3,7.54,62.833333333,4.46,4.46
2333444,10,3,12,40,18,18
2333445,16,2,6,25,18,18
2333446,17,8,0.55,13.75,3.45,3.45
2333447,17,0,,,27,27
2333448,17,5,9,37.5,15,15
2333449,17,3,9,60,6,6
2333450,17,2,21,51.219512195,20,20
2333451,10,0,,,120,120
2333452,15,0,,,50,50
2333453,16,0,,,12.03,12.03
2333454,10,2,80,42.553191489,108,108
2333455,13,8,12,40,18,18
2333456,17,3,38,82.608695652,8,8
2333457,17,0,,,7,7
2333458,17,0,,,12.03,12.03
2333459,17,0,,,18,18
2333460,17,0,,,25,25
2333461,17,3,1,5.5555555556,17,17
2333462,10,7,29,50.877192982,28,28
2333463,17,3,36.61,89.292682927,4.39,4.39
2333464,17,0,,,1.23,1.23
2333465,10,8,39,28.888888889,96,96
2333466,7,8,39,28.888888889,96,96
2333467,10,2,43,44.329896907,54,54
2333468,17,3,5.97,33.166666667,12.03,12.03
2333469,13,8,30,19.867549669,121,121
2333470,17,0,,,1.46,1.46
2333471,13,0,,,105,105
2333472,10,2,79,52.317880795,72,72
2333473,17,0,,,1.1,1.1
2333474,10,0,,,21,21
2333475,17,0,,,8,8
2333476,13,8,40.77,99.43902439,0.23,0.23
2333477,16,0,,,4.89,4.89
2333478,10,2,131,50,131,131
2333479,10,8,45,40.540540541,66,66
2333480,17,3,4,26.666666667,11,11
2333481,10,0,,,188,188
2333482,17,0,,,10,10
2333483,17,8,9,33.333333333,18,18
2333484,7,0,,,300,300
2333485,17,0,,,1.46,1.46
2333486,10,0,,,18,18
2333487,17,0,,,9,9
2333488,10,8,32,45.714285714,38,38
2333489,26,8,60,37.037037037,102,102
2333490,13,8,17,22.077922078,60,60
2333491,17,5,7.9671484888,99.58935611,0.0328515112,0.0328515112
2333492,10,7,17,19.540229885,70,70
2333493,17,0,,,18,18
2333494,17,3,24.97,92.481481481,2.03,2.03
2333495,17,0,,,1.61,1.61
2333496,10,8,13,16.666666667,65,65
2333497,17,0,,,1.12,1.12
2333498,21,8,19,63.333333333,11,11
2333499,16,0,,,24,24
2333500,25,8,5.47,45.583333333,6.53,6.53
2333501,13,8,21,36.842105263,36,36
2333502,17,0,,,16,16
2333503,10,4,26,13.829787234,162,162
2333504,17,0,,,18,18
2333505,10,8,56.967148489,99.94236577,0.0328515112,0.0328515112
2333506,17,0,,,1.02,1.02
2333507,10,8,52,19.847328244,210,210
2333508,17,0,,,15,15
2333509,4,0,,,2,2
2333510,13,7,27,90,3,3
2333511,16,0,,,,0
2333512,10,0,,,151,151
2333513,8,6,23,62.162162162,60,60
2333514,7,8,12,11.111111111,96,96
2333515,17,0,,,1.33,1.33
2333516,13,8,20,25.974025974,57,57
2333517,16,8,6,25,18,18
2333518,16,0,,,,2
2333519,17,0,,,1.89,1.89
2333520,7,7,49,50.515463918,48,48
2333521,1,0,,,,0
2333522,10,0,,,135,135
2333523,18,8,2,25,6,6
2333524,17,3,6.67,66.7,3.33,3.33
2333525,10,8,79,52.317880795,72,72
2333526,17,8,13,31.707317073,28,28
2333527,13,0,,,40,40
2333528,10,3,122,72.619047619,46,46
2333529,10,7,1,0.826446281,120,120
2333530,16,8,10,100,,0
2333531,10,0,,,135,135
2333532,24,5,6,20,24,24
2333533,17,0,,,0.0328515112,0.0328515112
2333534,10,0,,,60,60
2333535,17,0,,,2.1,2.1
2333536,17,3,6,20,24,24
2333537,10,0,,,135,135
2333538,10,0,,,60,60
2333539,10,2,70,58.333333333,50,50
2333540,10,0,,,48,48
2333541,17,8,4,40,6,6
2333542,10,8,19,33.333333333,38,38
2333543,16,7,6,100,,0
2333544,10,0,,,120,120
2333545,17,3,0.9671484888,96.714848883,0.0328515112,0.0328515112
2333546,17,0,,,3,3
2333547,10,8,6,25,18,18
2333548,13,7,9,30,21,21
2333549,10,5,1,0.826446281,120,120
2333550,16,2,10,100,,0
2333551,17,0,,,0.0328515112,0.0328515112
2333552,17,0,,,1.08,1.08
2333553,17,0,,,3.23,3.23
2333554,4,0,,,41,41
2333555,13,0,,,45.95,45.95
2333556,17,0,,,1.08,1.08
2333557,10,0,,,87,87
2333558,11,2,24,100,,0
2333559,17,0,,,0.0328515112,0.0328515112
2333560,10,0,,,30,30
2333561,17,3,10,100,,0
2333562,17,0,,,0.16,0.16
2333563,13,0,,,180,180
2333564,17,0,,,1.1,1.1
2333565,16,0,,,78,78
2333566,21,8,16,59.259259259,11,11
2333567,17,0,,,1.89,1.89
2333568,17,0,,,21,21
2333569,17,0,,,1.26,1.26
2333570,16,0,,,12,12
2333571,17,0,,,1.1,1.1
2333573,17,0,,,1.07,1.07
2333574,17,0,,,4.66,4.66
2333575,13,0,,,12.39,12.39
2333576,17,0,,,1.53,1.53
2333577,10,0,,,57,57
2333578,10,3,6,25,18,18
2333579,16,0,,,,6
2333580,26,7,9,10.344827586,78,78
2333581,17,0,,,1.53,1.53
2333582,26,8,13,11.111111111,104,104
2333584,10,3,62,57.407407407,46,46
2333585,26,0,,,78,78
2333586,13,8,22,47.826086957,24,24
2333587,10,8,4,10.810810811,33,33
2333588,13,0,,,46,46
2333589,10,0,,,120,120
2333590,16,2,13,35.135135135,24,24
2333591,10,0,,,120,120
2333592,26,0,,,469.99,469.99
2333593,17,8,1,100,,0
2333594,16,0,,,24,24
2333595,10,1,104,650,120,120
2333596,17,0,,,1,1
2333597,10,2,27,20,108,108
2333598,17,0,,,0.99,0.99
2333599,17,0,,,5,5
2333600,13,0,,,0.0328515112,0.0328515112
2333601,17,0,,,1.07,1.07
2333602,16,8,18,33.333333333,36,36
2333603,17,0,,,36,36
2333604,16,0,,,,0
2333605,17,0,,,5,10
2333606,16,0,,,28,28
2333607,10,0,,,0.0328515112,0.0328515112
2333608,10,2,66,78.571428571,18,18
2333609,17,0,,,1.07,1.07
2333610,21,2,162,61.832061069,100,100
2333611,17,3,0.9671484888,96.714848883,0.0328515112,0.0328515112
2333612,16,0,,,,8
2333613,17,0,,,,0
2333614,10,3,40,57.142857143,30,30
2333615,15,4,12,100,,0
2333616,16,0,,,5.79,5.79
2333617,10,1,21,77.777777778,48,48
2333618,10,5,24,28.571428571,60,60
2333619,13,0,,,18,18
2333621,21,8,15,29.411764706,36,36
2333622,17,0,,,1.07,1.07
2333623,10,0,,,77,77
2333624,10,0,,,60,60
2333625,13,0,,,18,18
2333626,13,0,,,40,40
2333627,10,3,11,45.833333333,13,13
2333628,13,0,,,46,46
2333629,16,5,11.97,49.875,12.03,12.03
2333630,16,0,,,10.39,10.39
2333631,17,3,0.9671484888,96.714848883,0.0328515112,0.0328515112
2333632,13,0,,,46,46
2333633,10,8,15,7.6923076923,180,180
2333634,29,2,12,100,,0
2333635,10,8,12,13.333333333,78,78
2333636,10,8,8,100,,0
2333637,10,0,,,51,51
2333638,17,0,,,2.66,2.66
2333639,16,0,,,0.0328515112,0.0328515112
2333640,17,3,25,60.975609756,16,16
2333641,17,0,,,2,2
2333642,10,8,68,36.170212766,120,120
2333643,16,0,,,6.69,6.69
2333644,10,4,45,78.947368421,12,12
2333645,10,0,,,77,77
2333646,13,0,,,87,87
2333647,30,0,,,,0
2333648,17,0,,,24,24
2333649,10,8,15.34,73.047619048,5.66,5.66
2333650,13,8,55,23.404255319,180,180
2333651,17,0,,,2,2
2333652,10,0,,,120,120
2333653,17,0,,,70,70
2333654,17,3,6,25,18,18
2333655,10,0,,,37,37
2333656,10,0,,,24,24
2333657,10,2,12,26.086956522,34,34
2333658,10,0,,,151,151
2333659,16,2,24,72.727272727,9,9
2333660,21,0,,,,6
2333661,16,0,,,97,97
2333662,30,0,,,0.03,0.03
2333663,16,8,12,100,,0
2333664,13,0,,,27,27
2333665,10,8,33,57.894736842,24,24
2333666,13,0,,,15,15
2333667,16,8,24,64.864864865,13,13
2333668,16,2,20,66.666666667,,10
2333669,26,0,,,102,102
2333670,4,0,,,41,41
2333671,10,5,83,25.617283951,241,241
2333672,17,3,5,50,5,5
2333673,7,5,110,52.380952381,100,100
2333674,10,2,17,22.077922078,60,60
2333675,27,8,,,469.99,469.99
2333676,9,0,,,,0
2333677,17,0,,,5,5
2333678,17,3,34.7,84.634146341,6.3,6.3
2333679,10,2,75,55.555555556,60,60
2333680,17,0,,,1.46,1.46
2333681,17,0,,,1.46,1.46
2333682,16,2,15,50,15,15
2333683,10,0,,,63,63
2333684,17,3,36,63.157894737,21,21
2333685,10,0,,,180,180
2333686,27,8,44,23.404255319,144,144
2333687,30,0,,,,0
2333688,17,0,,,60,60
2333689,17,0,,,1.53,1.53
2333690,10,0,,,60,60
2333691,17,3,3.44,43,4.56,4.56
2333692,21,0,,,30,30
2333693,17,0,,,1.76,1.76
2333694,26,0,,,200,200
2333695,17,3,2.97,37.125,5.03,5.03
2333696,17,0,,,46,46
2333697,17,8,7,25.925925926,20,20
2333698,17,3,5.9671484888,99.452474814,0.0328515112,0.0328515112
2333699,15,8,18,100,,0
2333700,17,0,,,1,1
2333701,17,0,,,0.95,0.95
2333702,17,0,,,0.95,0.95
2333703,17,3,1.77,29.5,4.23,4.23
2333704,10,2,27,47.368421053,30,30
2333705,17,3,33,57.894736842,24,24
2333706,10,0,,,24,24
2333707,13,8,28,28,72,72
2333708,29,2,6,13.043478261,40,40
2333709,7,0,,,97,97
2333710,17,0,,,0.95,0.95
2333711,17,3,5.08,63.5,2.92,2.92
2333712,17,0,,,21,21
2333713,17,0,,,41,41
2333714,10,8,6,20,24,24
2333715,17,3,6.8,68,3.2,3.2
2333716,17,8,6,20,24,24
2333717,16,8,11,26.829268293,30,30
2333718,10,0,,,18,18
2333719,10,0,,,82,82
2333720,17,0,,,4.33,4.33
2333721,10,8,41,33.884297521,80,80
2333722,16,0,,,0.03,0.03
2333723,13,8,13,35.135135135,24,24
2333724,13,8,5,23.80952381,16,16
2333725,16,0,,,,0
2333726,10,2,12,26.086956522,34,34
2333727,17,3,1,6.6666666667,14,14
2333728,10,7,91,60.264900662,60,60
2333729,17,0,,,5.88,5.88
2333730,10,2,70,100,,0
2333731,16,2,3,12.5,21,21
2333732,16,0,,,,6
2333733,7,7,79,52.317880795,72,72
2333734,10,0,,,3.91,3.91
2333735,17,0,,,1.2,1.2
2333736,10,8,17,22.077922078,60,60
2333737,16,0,,,0.0328515112,0.0328515112
2333738,10,8,37,30.578512397,84,84
2333739,17,0,,,1.43,1.43
2333740,17,8,14,18.181818182,63,63
2333741,10,2,12,19.047619048,51,51
2333742,17,0,,,0.79,0.79
2333743,3,8,,,420,420
2333744,10,4,25,67.567567568,6,12
2333745,27,0,,,252,252
2333746,7,7,88,58.278145695,63,63
2333747,10,0,,,21,21
2333748,17,0,,,0.76,0.76
2333749,17,8,5.97,33.166666667,12.03,12.03
2333750,10,8,36.967148489,99.911212132,0.0328515112,0.0328515112
2333751,13,4,10,21.739130435,36,36
2333752,10,2,116.47,77.132450331,34.53,34.53
2333753,13,5,137,52.290076336,125,125
2333754,10,7,104,55.319148936,84,84
2333755,13,0,,,36,36
2333756,16,8,6,100,,0
2333757,26,0,,,78,78
2333758,16,0,,,,0
2333759,10,8,145,69.047619048,65,65
2333760,17,0,,,1.2,1.2
2333761,16,0,,,57,57
2333762,17,8,30,52.631578947,27,27
2333763,10,0,,,188,188
2333764,17,3,11,26.829268293,30,30
2333765,10,8,81,60,18,54
2333766,22,6,,,156,156
2333767,16,8,31,50.819672131,30,30
2333768,10,0,,,151,151
2333769,17,8,2,8.3333333333,22,22
2333770,5,2,45.967148489,99.928583671,0.0328515112,0.0328515112
2333771,10,8,21,36.842105263,36,36
2333772,16,8,27,81.818181818,3,6
2333773,17,8,11.97,49.875,12.03,12.03
2333774,26,8,21,36.842105263,36,36
2333775,24,8,7,21.212121212,26,26
2333776,10,5,24,28.571428571,60,60
2333777,16,5,51,89.473684211,6,6
2333778,13,8,10,21.739130435,36,36
2333779,17,0,,,24,24
2333780,7,5,180,50,180,180
2333781,10,7,57,65.517241379,30,30
2333782,10,7,172,65.648854962,90,90
2333783,17,8,20,74.074074074,7,7
2333784,10,0,,,63,63
2333785,10,8,17,22.077922078,60,60
2333786,10,8,56.967148489,99.94236577,0.0328515112,0.0328515112
2333787,16,2,44.967148489,99.926996642,0.0328515112,0.0328515112
2333788,10,0,,,60,60
2333789,10,0,,,30,30
2333790,10,8,115,76.158940397,36,36
2333791,22,2,,,66,66
2333792,16,8,28.97,70.658536585,12.03,12.03
2333793,16,2,86.967148489,99.962239642,0.0328515112,0.0328515112
2333794,10,0,,,70,70
2333795,4,0,,,1,1
2333796,17,8,4,8.6956521739,42,42
2333797,16,8,2,100,,0
2333798,16,8,20.967148489,99.843564233,0.0328515112,0.0328515112
2333799,10,3,10,55.555555556,8,8
2333800,10,2,78,65,42,42
2333801,16,,,,0.0328515112,0.0328515112
2333802,10,8,22,47.826086957,24,24
2333803,17,8,5.9671484888,49.726237407,0.0328515112,6.0328515112
2333804,10,8,51,58.620689655,36,36
2333805,10,3,6,20,24,24
2333806,13,6,24,25,120,120
2333807,10,2,202,77.099236641,60,60
2333808,16,8,32.967148489,99.900449966,0.0328515112,0.0328515112
2333809,10,7,34,26.153846154,96,96
2333810,10,2,32.967148489,99.900449966,0.0328515112,0.0328515112
2333811,13,0,,,60,60
2333812,16,5,7,87.5,1,1
2333813,16,8,14.54,69.238095238,0.46,6.46
2333814,22,2,,,180,180
2333815,10,8,27,31.034482759,60,60
2333816,16,8,3,50,,3
2333817,24,0,,,0.0328515112,0.0328515112
2333818,17,0,,,12,12
2333819,17,3,6,40,9,9
2333820,17,0,,,26,26
2333821,27,0,,,240,240
2333822,16,8,6,100,,0
2333823,17,8,20,48.780487805,21,21
2333824,17,3,22,47.826086957,24,24
2333825,10,7,59,39.072847682,92,92
2333826,13,2,92,48.936170213,96,96
2333827,13,8,15,23.80952381,48,48
2333828,16,0,,,24.85,24.85
2333829,17,3,9,37.5,15,15
2333830,10,3,40,57.142857143,30,30
2333831,16,2,118,55.660377358,94,94
2333832,17,8,21,56.756756757,16,16
2333833,16,1,21,140,36,36
2333834,13,2,40,33.333333333,80,80
2333835,17,6,5,31.25,21,21
2333836,29,0,,,41,41
2333837,1,7,21,100,,0
2333838,17,3,6,25,18,18
2333839,10,4,10,14.285714286,60,60
2333840,17,3,6,50,6,6
2333841,17,3,10,100,,0
2333842,17,3,9,60,6,6
2333843,17,3,26,63.414634146,15,15
2333844,17,3,12,40,18,18
2333845,10,8,33,52.380952381,30,30
2333846,10,7,10.97,45.708333333,13.03,13.03
2333847,17,3,2,20,8,8
2333848,17,0,,,0.69,0.69
2333849,17,0,,,24,24
2333850,10,7,103,54.787234043,85,85
2333851,26,0,,,46,46
2333852,10,3,15,50,15,15
2333853,10,0,,,36,36
2333854,17,3,7,9.0909090909,70,70
2333855,7,7,91,60.264900662,60,60
2333856,17,7,13,48.148148148,14,14
2333857,29,8,6,100,,0
2333858,29,8,12,100,,0
2333859,26,0,,,200,200
2333860,17,3,20,48.780487805,21,21
2333861,29,0,,,33,33
2333862,29,8,6,50,6,6
2333863,10,3,22,73.333333333,,8
2333864,4,0,,,42,42
2333865,10,0,,,36,36
2333866,10,8,26.57,88.566666667,3.43,3.43
2333867,17,0,,,1.46,1.46
2333868,17,8,5.9671484888,99.452474814,0.0328515112,0.0328515112
2333869,17,0,,,0.69,0.69
2333870,17,3,26.967148489,99.878327736,0.0328515112,0.0328515112
2333871,17,0,,,1.82,1.82
2333872,17,0,,,0.95,0.95
2333873,7,8,39,44.827586207,48,48
2333874,13,7,7.97,37.952380952,13.03,13.03
2333875,10,8,29.967148489,99.890494963,0.0328515112,0.0328515112
2333876,17,0,,,1.36,1.36
2333877,13,7,7.97,37.952380952,13.03,13.03
2333878,10,3,24,100,,0
2333879,17,3,10.97,45.708333333,13.03,13.03
2333880,10,7,85,56.291390728,66,66
2333881,21,7,2,20,,8
2333882,17,3,31,67.391304348,15,15
2333883,10,3,48,100,,0
2333884,16,2,27,100,,0
2333885,17,3,2.41,40.166666667,3.59,3.59
2333886,10,0,,,51,51
2333887,17,0,,,13,13
2333888,17,0,,,0.95,0.95
2333889,26,0,,,97,97
2333890,10,7,14,58.333333333,10,10
2333891,17,0,,,4,4
2333892,17,3,8,38.095238095,13,13
2333893,17,0,,,10.03,10.03
2333894,17,0,,,1.59,1.59
2333895,17,0,,,12.03,12.03
2333896,10,8,34,73.913043478,6,12
2333897,17,3,2,20,8,8
2333898,17,0,,,6,6
2333899,10,8,6,100,,0
2333900,16,8,10,100,,0
2333901,10,0,,,12.03,12.03
