USSCIDN,OFFGUIDE,SENTRNGE,MNTHDEPT,PCNTDEPT,SENTTCAP,SENSPCAP
2376053,10,2,56.967148489,99.94236577,0.0328515112,0.0328515112
2376054,7,8,29,29.896907216,68,68
2376055,10,0,,,24,24
2376056,21,7,10,17.543859649,47,47
2376057,10,0,,,60,60
2376058,26,0,,,60,60
2376059,13,6,21,77.777777778,48,48
2376060,17,0,,,24,24
2376061,16,2,5.97,99.5,0.03,0.03
2376062,16,0,,,24,24
2376063,13,0,,,18,18
2376064,17,0,,,,0
2376065,10,0,,,123,123
2376066,13,0,,,33,33
2376067,10,7,48,44.444444444,60,60
2376068,16,8,11,14.666666667,64,64
2376069,17,3,5.37,53.7,4.63,4.63
2376070,16,0,,,,0
2376071,10,0,,,60,60
2376072,10,0,,,70,70
2376073,17,8,2.97,19.8,12.03,12.03
2376074,17,3,1,100,,0
2376075,10,2,24,100,,0
2376076,10,0,,,78,78
2376077,30,0,,,,0
2376078,10,8,17.57,73.208333333,6.43,6.43
2376079,10,0,,,37,37
2376080,17,8,4,16.666666667,20,20
2376081,17,3,18,39.130434783,28,28
2376082,17,3,4.48,56,3.52,3.52
2376083,13,6,57,90.476190476,120,120
2376084,10,2,115,48.936170213,120,120
2376085,13,7,30,58.823529412,21,21
2376086,21,7,11.97,49.875,12.03,12.03
2376087,10,0,,,41,41
2376088,26,8,23,15.646258503,124,124
2376089,13,0,,,50,50
2376090,24,8,5.67,27,15.33,15.33
2376091,17,0,,,18,18
2376092,26,6,6,5.2631578947,120,120
2376093,13,7,6,7.6923076923,72,72
2376094,17,0,,,12.2,12.2
2376095,17,0,,,14,14
2376096,10,8,27,47.368421053,30,30
2376097,10,0,,,63,63
2376098,26,5,43,20.093457944,171,171
2376099,7,7,54,69.230769231,24,24
2376100,1,8,12,100,,0
2376101,10,0,,,57,57
2376102,16,0,,,1,1
2376103,13,0,,,40,40
2376104,13,7,40.967148489,99.919874363,0.0328515112,0.0328515112
2376105,13,0,,,36,36
2376106,10,7,32,38.095238095,52,52
2376107,10,8,30,52.631578947,27,27
2376108,17,0,,,15,15
2376109,17,0,,,37,37
2376110,10,0,,,30,30
2376112,10,0,,,64,64
2376113,16,8,6,28.571428571,15,15
2376114,17,0,,,10,10
2376115,24,0,,,24,24
2376116,7,2,48,28.571428571,120,120
2376117,17,0,,,0.0328515112,0.0328515112
2376118,10,2,96,80,24,24
2376119,10,6,3,11.111111111,30,30
2376120,17,0,,,26,26
2376121,10,2,115,48.936170213,120,120
2376122,10,0,,,188,188
2376123,9,0,,,0.0328515112,0.0328515112
2376124,17,3,22,47.826086957,24,24
2376125,28,0,,,96,96
2376126,17,8,3,25,9,9
2376128,25,8,7,87.5,1,1
2376129,17,0,,,24,24
2376130,16,0,,,30,30
2376131,1,7,2,25,6,6
2376132,17,0,,,3.56,3.56
2376133,10,2,57,73.076923077,21,21
2376134,13,0,,,21,21
2376135,17,0,,,15,15
2376136,10,0,,,5.1,5.1
2376137,17,3,3,12.5,21,21
2376138,16,2,40.97,99.926829268,0.03,0.03
2376139,10,2,36.967148489,99.911212132,0.0328515112,0.0328515112
2376140,9,0,,,8,8
2376141,10,0,,,90,90
2376142,16,8,22,31.428571429,48,48
2376143,27,0,,,264,264
2376144,10,2,10,21.739130435,36,36
2376145,17,0,,,20,20
2376146,29,2,9,60,,6
2376147,8,6,15,40.540540541,52,52
2376148,16,8,10,24.390243902,31,31
2376150,16,2,11.97,99.75,0.03,0.03
2376151,13,7,10,21.739130435,36,36
2376152,17,0,,,3.32,3.32
2376153,10,8,18,23.076923077,60,60
2376154,17,6,2,33.333333333,8,8
2376155,17,0,,,,0
2376156,10,2,21,19.444444444,87,87
2376157,10,8,12,12.5,84,84
2376158,17,8,24,100,,0
2376159,5,8,5,50,5,5
2376160,21,7,180,50,180,180
2376161,16,8,9,33.333333333,18,18
2376162,17,8,24,100,,0
2376163,10,8,3,5.8823529412,48,48
2376164,10,8,20,43.47826087,26,26
2376165,21,7,91,60.264900662,60,60
2376166,17,0,,,0.0328515112,0.0328515112
2376167,13,0,,,100,100
2376168,16,0,,,57,57
2376169,16,8,12,100,,0
2376170,17,0,,,2.16,2.16
2376171,10,2,38,60.317460317,25,25
2376172,17,0,,,7.03,7.03
2376173,3,4,21,36.842105263,36,36
2376174,17,8,0.74,4.9333333333,14.26,14.26
2376175,21,2,72,42.857142857,96,96
2376176,9,0,,,0.99,0.99
2376177,26,6,36,15.789473684,264,264
2376178,16,0,,,5.85,5.85
2376179,10,8,22,8.3969465649,240,240
2376180,13,8,12,12,88,88
2376181,10,0,,,34,34
2376182,10,2,50.967148489,89.41604998,0.0328515112,6.0328515112
2376183,1,0,,,0.3,0.3
2376184,26,0,,,148,148
2376185,10,8,11.967148489,99.726237407,0.0328515112,0.0328515112
2376186,28,0,,,21,21
2376187,10,8,22,45.833333333,26,26
2376188,13,0,,,37,37
2376189,4,0,,,77,77
2376190,17,0,,,15,15
2376191,5,2,2,25,,6
2376192,17,0,,,8,8
2376193,17,6,18,300,24,24
2376194,16,0,,,6,6
2376195,17,0,,,10,10
2376196,17,0,,,1.84,1.84
2376197,17,0,,,2.07,2.07
2376198,24,0,,,21,21
2376199,21,2,14.97,55.444444444,12.03,12.03
2376200,17,0,,,8,8
2376201,4,0,,,120,120
2376202,7,8,46,65.714285714,24,24
2376203,16,2,6,100,,0
2376204,10,8,67,44.370860927,84,84
2376205,10,0,,,120,120
2376206,16,4,21,100,,0
2376207,16,7,22.86,84.666666667,4.14,4.14
2376208,17,0,,,,0
2376209,17,4,9,17.647058824,42,42
2376210,13,2,14,37.837837838,23,23
2376211,10,2,16,16,84,84
2376212,17,8,6,20,24,24
2376213,4,8,10,14.285714286,60,60
2376214,10,0,,,114,114
2376215,13,2,52,52,48,48
2376216,10,0,,,12.03,12.03
2376217,17,0,,,,0
2376218,10,0,,,120,120
2376219,17,0,,,,0
2376220,17,0,,,3,3
2376221,16,0,,,75,75
2376222,17,4,10,100,,0
2376223,10,0,,,240,240
2376224,10,7,9,8.9108910891,92,92
2376225,10,0,,,12.03,12.03
2376226,10,0,,,120,120
2376227,10,0,,,57,57
2376228,10,0,,,,6
2376229,16,2,12,100,,0
2376230,26,6,26,33.333333333,104,104
2376231,17,0,,,0.0328515112,0.0328515112
2376232,16,8,17,45.945945946,20,20
2376233,17,,,,0.0328515112,0.0328515112
2376234,17,0,,,0.0328515112,0.0328515112
2376235,17,0,,,0.0328515112,0.0328515112
2376236,15,0,,,21,21
2376237,10,0,,,,6
2376238,30,0,,,,0
2376239,13,0,,,70,70
2376240,16,0,,,,6
2376241,29,0,,,24,24
2376242,20,0,,,30,30
2376243,17,0,,,5,5
2376244,17,3,2.11,52.75,1.89,1.89
2376245,10,2,33,100,,0
2376246,1,0,,,0.3,0.3
2376247,24,0,,,33,33
2376248,17,6,21,77.777777778,48,48
2376249,13,8,18,23.076923077,60,60
2376250,26,5,8,4.9382716049,154,154
2376251,10,0,,,46,46
2376252,4,5,4,16.666666667,20,20
2376253,13,0,,,57,57
2376254,29,6,23,62.162162162,,60
2376255,13,0,,,36,36
2376256,10,0,,,130,130
2376257,17,0,,,4,4
2376258,10,8,48,44.444444444,60,60
2376259,16,2,25,39.682539683,38,38
2376260,30,,,,,1
2376261,17,0,,,36,36
2376263,17,0,,,5,5
2376264,17,0,,,12,12
2376265,26,6,132,122.22222222,240,240
2376266,13,0,,,18,18
2376267,27,8,19,8.085106383,216,216
2376268,13,0,,,57,57
2376269,10,8,38,48.717948718,40,40
2376270,17,0,,,12.03,12.03
2376271,10,0,,,168,168
2376272,29,2,12,100,,0
2376273,10,8,56,36.842105263,96,96
2376274,10,0,,,360,360
2376275,10,8,18,9.5744680851,170,170
2376276,13,0,,,24,24
2376277,10,0,,,60,60
2376278,10,0,,,70,70
2376279,16,8,6,100,,0
2376280,10,2,13,35.135135135,24,24
2376281,16,1,62,23.664122137,324,324
2376282,16,0,,,0.03,0.03
2376283,10,7,104,55.319148936,84,84
2376284,10,8,172,47.777777778,188,188
2376285,24,8,8.97,42.714285714,12.03,12.03
2376286,24,0,,,24,24
2376287,16,0,,,14,14
2376288,21,8,60,25,180,180
2376289,13,0,,,10,10
2376290,17,0,,,15,15
2376291,13,8,14.97,55.444444444,12.03,12.03
2376292,17,0,,,12.03,12.03
2376293,13,0,,,30,30
2376294,10,0,,,80,80
2376295,10,8,27,31.034482759,60,60
2376296,17,3,4.11,51.375,3.89,3.89
2376297,16,0,,,,2
2376298,17,3,4,50,4,4
2376299,1,0,,,,0
2376300,10,0,,,37,37
2376301,17,0,,,8,8
2376302,17,0,,,2.43,2.43
2376303,4,6,11,29.72972973,48,48
2376304,17,0,,,1.72,1.72
2376305,13,2,13,18.571428571,57,57
2376306,13,7,2.54,3.6285714286,67.46,67.46
2376307,10,7,88,30.136986301,204,204
2376308,16,0,,,4,4
2376309,10,7,39,68.421052632,18,18
2376310,10,0,,,70,70
2376311,17,0,,,8.07,8.07
2376312,30,0,,,,0
2376313,10,2,15,62.5,,9
2376314,17,0,,,18,18
2376315,17,0,,,,0
2376316,29,2,12,100,,0
2376317,10,5,18,23.076923077,60,60
2376318,17,6,9,33.333333333,36,36
2376319,17,3,4,40,6,6
2376320,10,0,,,24,24
2376321,10,8,25,32.467532468,52,52
2376322,10,0,,,18,18
2376323,17,0,,,1.72,1.72
2376324,16,0,,,41,41
2376325,10,8,1,0.826446281,120,120
2376326,17,3,2.51,62.75,1.49,1.49
2376327,10,8,6,20,24,24
2376328,16,0,,,21,21
2376329,16,0,,,33,33
2376331,13,0,,,101,101
2376332,10,2,92,48.936170213,96,96
2376333,10,0,,,97,97
2376334,13,0,,,84,84
2376335,13,0,,,60,60
2376336,10,8,45,51.724137931,42,42
2376337,10,7,75,55.555555556,60,60
2376338,10,8,11.967148489,99.726237407,0.0328515112,0.0328515112
2376339,30,0,,,,0
2376340,10,8,11.967148489,99.726237407,0.0328515112,0.0328515112
2376342,10,2,35,38.043478261,57,57
2376343,10,8,104,55.319148936,84,84
2376344,12,8,3,11.111111111,24,24
2376345,10,0,,,151,151
2376346,17,,,,1.49,1.49
2376347,10,0,,,120,120
2376348,17,3,3,20,12,12
2376349,17,0,,,15,15
2376350,10,8,10,14.285714286,60,60
2376351,13,0,,,84,84
2376352,10,1,30,100,60,60
2376353,10,0,,,33,33
2376354,17,0,,,12.03,12.03
2376355,10,8,5.97,33.166666667,12.03,12.03
2376356,13,8,8,26.666666667,22,22
2376357,17,0,,,0.0328515112,0.0328515112
2376358,10,8,4,5.7142857143,66,66
2376359,16,0,,,12.03,12.03
2376360,29,2,18,100,,0
2376361,10,5,4,7.0175438596,53,53
2376362,13,0,,,100,100
2376363,29,7,25,67.567567568,8,12
2376364,24,0,,,30,30
2376365,17,0,,,13.03,13.03
2376366,17,3,8,44.444444444,10,10
2376367,16,0,,,30,30
2376368,10,8,50.8,89.122807018,0.2,6.2
2376369,10,3,30,65.217391304,16,16
2376370,17,0,,,27,27
2376371,25,0,,,27,27
2376372,17,6,23,85.185185185,50,50
2376373,10,0,,,120,120
2376374,16,6,23,62.162162162,60,60
2376375,8,0,,,21,21
2376376,13,7,7,5.9829059829,110,110
2376377,16,8,6,75,,2
2376378,16,0,,,30,30
2376379,7,7,67,69.072164948,30,30
2376380,16,0,,,15,15
2376381,10,0,,,41,41
2376382,1,8,11.967148489,99.726237407,0.0328515112,0.0328515112
2376383,17,0,,,2.99,2.99
2376384,17,0,,,3.46,3.46
2376385,10,2,42,34.710743802,79,79
2376386,13,8,78,100,,0
2376387,16,8,6,50,6,6
2376388,10,0,,,16,16
2376389,13,8,10,100,,0
2376390,17,3,2,13.333333333,13,13
2376391,15,2,10.9,72.666666667,4.1,4.1
2376392,17,3,6,25,18,18
2376393,16,8,9,15.789473684,48,48
2376394,10,0,,,120,120
2376395,16,0,,,,0
2376396,10,6,24,42.105263158,81,81
2376397,16,0,,,41,41
2376398,10,3,22,73.333333333,,8
2376399,16,7,11,73.333333333,,4
2376400,13,2,15,40.540540541,22,22
2376401,10,0,,,,8
2376402,17,0,,,3.36,3.36
2376403,30,0,,,0.07,0.07
2376404,10,0,,,78,78
2376405,10,7,10,7.6923076923,120,120
2376406,16,0,,,15,15
2376407,17,0,,,3.22,3.22
2376408,17,0,,,0.95,0.95
2376409,24,0,,,15,15
2376410,25,0,,,8,12
2376411,10,0,,,77,77
2376412,17,8,2,25,6,6
2376413,16,2,36,30,84,84
2376414,17,0,,,2,2
2376415,17,0,,,46,46
2376416,16,0,,,,0
2376417,27,0,,,120,120
2376418,27,7,44,31.428571429,96,96
2376420,17,0,,,1.49,1.49
2376421,27,7,48,40,72,72
2376422,13,0,,,50,50
2376423,10,0,,,21,21
2376424,16,0,,,6,6
2376425,10,0,,,30,30
2376426,17,5,22,59.459459459,15,15
2376427,13,0,,,130,130
2376428,7,8,51,37.777777778,84,84
2376430,10,2,43,28.476821192,108,108
2376431,13,0,,,46,46
2376432,17,0,,,1.49,1.49
2376433,26,8,,,384.03,384.03
2376434,10,2,33,55,27,27
2376435,17,0,,,8,8
2376436,17,0,,,12.03,12.03
2376437,13,0,,,108,108
2376438,13,8,4.18,19.904761905,16.82,16.82
2376439,10,8,3,50,,3
2376440,17,0,,,21,21
2376441,13,6,8,21.621621622,45,45
2376442,17,0,,,1.79,1.79
2376443,17,0,,,14,14
2376444,17,0,,,8,8
2376445,17,0,,,15,15
2376446,17,5,8,53.333333333,7,7
2376447,17,0,,,30,30
2376448,16,7,12,57.142857143,3,9
2376449,17,0,,,27,27
2376450,17,0,,,12,12
2376451,10,0,,,120,120
2376452,30,0,,,,0
2376453,17,3,5.97,33.166666667,12.03,12.03
2376454,17,0,,,15,15
2376455,10,3,108,64.285714286,60,60
2376456,10,3,51,100,,0
2376457,28,4,6,25,18,18
2376458,10,3,25,54.347826087,21,21
2376459,10,3,38,54.285714286,32,32
2376460,29,8,9,27.272727273,24,24
2376461,10,7,143,59.583333333,97,97
2376462,10,0,,,7.16,7.16
2376463,17,0,,,24,24
2376464,17,3,11.967148489,99.726237407,0.0328515112,0.0328515112
2376465,10,3,52,74.285714286,18,18
2376466,10,3,18,25.714285714,52,52
2376467,16,0,,,18,18
2376468,16,1,15,23.80952381,78,78
2376469,16,0,,,27,27
2376470,17,0,,,8,8
2376471,10,8,6,20,24,24
2376472,23,8,4,40,6,6
2376473,17,1,23,62.162162162,60,60
2376474,10,0,,,46,46
2376475,17,0,,,13,13
2376476,10,3,205,87.234042553,30,30
2376477,22,0,,,470,470
2376478,17,0,,,8,8
2376479,21,7,5,41.666666667,,7
2376480,13,8,5,9.8039215686,46,46
2376481,29,8,13,35.135135135,24,24
2376482,29,0,,,37,37
2376483,7,7,72,60,48,48
2376484,17,0,,,27,27
2376485,17,8,2,25,6,6
2376486,10,0,,,470,470
2376487,17,0,,,15,15
2376488,16,8,37,100,,0
2376489,17,0,,,15,15
2376490,13,0,,,57,57
2376491,17,0,,,8,8
2376492,17,0,,,15,15
2376493,17,3,4,33.333333333,8,8
2376494,13,8,37,38.144329897,60,60
2376495,17,0,,,15,15
2376496,16,8,3,16.666666667,15,15
2376497,16,0,,,42,42
2376498,17,3,5.51,55.1,4.49,4.49
2376499,17,0,,,37,37
2376500,17,8,2,11.111111111,16,16
2376501,17,0,,,36,36
2376502,10,8,27,47.368421053,30,30
2376503,17,0,,,18,18
2376504,10,2,34,73.913043478,12,12
2376505,21,2,9,27.272727273,24,24
2376506,17,0,,,30,30
2376507,13,0,,,60,60
2376508,13,8,16,34.782608696,30,30
2376509,17,0,,,15,15
2376510,17,8,10,14.285714286,60,60
2376511,17,0,,,24,24
2376512,26,2,71.73,91.961538462,6.27,6.27
2376513,17,0,,,24,24
2376514,27,7,112,38.356164384,180,180
2376515,17,0,,,14,14
2376516,13,7,20,66.666666667,10,10
2376517,17,8,4,16.666666667,20,20
2376518,10,8,10,21.739130435,36,36
2376519,10,2,16,43.243243243,21,21
2376520,17,8,5.97,33.166666667,12.03,12.03
2376521,17,8,5.97,33.166666667,12.03,12.03
2376522,10,1,23,23.711340206,120,120
2376523,10,5,53,37.857142857,87,87
2376524,17,0,,,4.43,4.43
2376525,17,0,,,30,30
2376526,17,0,,,13,13
2376527,10,0,,,90,90
2376528,16,0,,,15,15
2376529,22,0,,,360,360
2376530,10,0,,,33,33
2376531,17,1,3,9.0909090909,36,36
2376532,17,0,,,33,33
2376533,17,0,,,3.23,3.23
2376534,7,6,12,11.111111111,120,120
2376535,17,0,,,21,21
2376536,10,8,6,100,,0
2376537,10,8,28,40,42,42
2376538,10,8,61,45.185185185,74,74
2376539,16,8,4,40,6,6
2376540,16,3,29,96.666666667,1,1
2376541,17,0,,,14,14
2376542,10,8,,,300,300
2376543,26,7,44,23.404255319,144,144
2376544,17,3,5.43,54.3,4.57,4.57
2376545,13,8,3,10,27,27
2376546,10,0,,,60,60
2376547,10,8,10,7.6923076923,120,120
2376548,13,0,,,78,78
2376549,17,0,,,8,8
2376550,13,0,,,37,37
2376551,13,0,,,37,37
2376552,21,0,,,12.03,12.03
2376553,13,4,34.08,66.823529412,16.92,16.92
2376554,13,0,,,12,12
2376555,10,0,,,70,70
2376556,17,0,,,14,14
2376557,25,7,12,50,12,12
2376558,17,3,1,100,,0
2376559,17,0,,,,0
2376560,10,0,,,188,188
2376561,16,0,,,,0
2376562,10,0,,,120,120
2376563,10,0,,,70,70
2376565,4,7,40,33.333333333,80,80
2376566,17,0,,,24,24
2376567,27,0,,,72,72
2376568,17,0,,,15,15
2376569,27,0,,,192,192
2376570,26,2,100,64.935064935,54,54
2376571,17,0,,,6,6
2376572,17,0,,,5.62,5.62
2376573,17,0,,,15,15
2376574,17,0,,,21,21
2376575,16,8,8,26.666666667,22,22
2376576,10,8,15,17.24137931,72,72
2376577,24,7,18,100,,0
2376578,27,0,,,262,262
2376579,21,8,15,71.428571429,,6
2376580,10,2,88,46.808510638,100,100
2376581,13,0,,,15,15
2376582,10,2,30,52.631578947,27,27
2376583,30,,,,,0
2376584,10,0,,,18,18
2376585,13,0,,,27,27
2376586,10,5,2,100,,0
2376587,16,0,,,34,34
2376588,30,,,,0.23,0.23
2376589,7,5,39,50,39,39
2376590,10,8,92,48.936170213,96,96
2376591,13,0,,,30,30
2376592,10,4,30,100,,0
2376593,17,0,,,0.0328515112,0.0328515112
2376594,17,0,,,24,24
2376595,17,0,,,12.03,12.03
2376596,10,0,,,70,70
2376598,27,8,,,469.99,469.99
2376599,10,0,,,130,130
2376600,21,2,144,44.444444444,180,180
2376601,22,2,138,38.333333333,222,222
2376603,17,3,8,53.333333333,7,7
2376604,17,8,9,60,,6
2376605,16,8,6,18.181818182,27,27
2376606,30,0,,,,0
2376607,30,0,,,,0
2376608,10,2,4.67,15.566666667,25.33,25.33
2376609,30,0,,,,1
2376610,17,0,,,24,24
2376611,16,8,29,28.712871287,72,72
2376612,30,0,,,,0
2376613,13,0,,,24,24
2376614,30,0,,,,0
2376615,10,0,,,60,60
2376616,16,4,26.97,99.888888889,0.03,0.03
2376617,10,8,3,7.3170731707,38,38
2376618,10,8,25,18.518518519,110,110
2376619,17,6,22,73.333333333,52,52
2376620,26,6,3,2.5641025641,120,120
2376621,13,0,,,36,36
2376622,10,7,9.9671484888,99.671484888,0.0328515112,0.0328515112
2376623,17,0,,,16,16
2376626,26,2,,,120,120
2376628,10,5,10,14.285714286,60,60
2376629,16,0,,,6,6
2376630,17,5,2,20,8,8
2376631,17,0,,,24,24
2376632,10,0,,,144,144
2376633,10,2,86.967148489,99.962239642,0.0328515112,0.0328515112
2376634,10,2,69,71.875,27,27
2376635,10,0,,,46,46
2376636,16,0,,,90,90
2376637,7,8,18,8.5714285714,192,192
2376638,17,8,3,30,7,7
2376639,17,0,,,8.97,8.97
2376640,26,0,,,60,60
2376641,10,0,,,108,108
2376642,16,7,15,71.428571429,3,6
2376643,21,0,,,5,10
2376644,21,8,33,100,,0
2376645,13,0,,,24,24
2376646,16,8,,,0.03,12.03
2376647,10,7,9,15.789473684,48,48
2376648,7,7,114,54.285714286,96,96
2376649,17,0,,,37,37
2376650,16,8,14,25.925925926,40,40
2376651,13,0,,,60,60
2376652,21,2,84,25.925925926,240,240
2376653,16,0,,,12,12
2376654,10,1,20,16.666666667,140,140
2376655,15,8,1.21,20.166666667,4.79,4.79
2376656,10,0,,,120,120
2376657,26,2,62,38.271604938,100,100
2376658,16,0,,,22,22
2376659,17,3,3.8,63.333333333,2.2,2.2
2376660,10,7,56,40.875912409,81,81
2376661,16,2,12,100,,0
2376662,26,0,,,63,63
2376663,21,0,,,46,46
2376664,16,0,,,37,37
2376665,10,0,,,65,65
2376666,10,0,,,68,68
2376667,10,0,,,18,18
2376668,16,0,,,144,144
2376669,4,7,29,63.043478261,17,17
2376670,27,0,,,180,180
2376671,13,1,6,20,36,36
2376672,10,0,,,5,10
2376673,1,0,,,,0
2376674,10,0,,,24,24
2376675,17,0,,,10,10
2376676,10,0,,,168,168
2376677,17,8,10,41.666666667,14,14
2376678,13,0,,,84,84
2376679,7,0,,,87,87
2376680,1,8,5.97,33.166666667,12.03,12.03
2376681,10,0,,,135,135
2376682,16,0,,,18,18
2376683,25,0,,,24,24
2376684,16,0,,,16,16
2376685,8,0,,,30,30
2376686,13,0,,,24,24
2376687,16,8,18,37.5,30,30
2376689,10,0,,,108,108
2376690,16,5,8,100,,0
2376691,17,0,,,1.82,1.82
2376693,17,3,9,42.857142857,12,12
2376694,10,2,67,44.370860927,84,84
2376696,21,7,121,100,,0
2376697,13,0,,,24,24
2376698,7,8,27,42.857142857,36,36
2376699,10,0,,,15,15
2376700,21,8,9,15.789473684,48,48
2376701,17,0,,,24,24
2376702,17,0,,,8,8
2376703,17,3,6,25,18,18
2376704,16,2,9,42.857142857,,12
2376705,17,6,8,114.28571429,15,15
2376706,10,8,25,20.661157025,96,96
2376707,10,4,18,23.076923077,60,60
2376708,8,2,6,100,,0
2376709,17,7,3,14.285714286,18,18
2376711,17,6,6,75,14,14
2376712,13,0,,,30,30
2376713,10,3,30,52.631578947,27,27
2376714,10,1,17,11.258278146,168,168
2376715,26,8,34,26.153846154,96,96
2376716,13,6,9,10.344827586,96,96
2376717,16,8,3,33.333333333,6,6
2376718,13,0,,,75,75
2376719,17,8,1,10,9,9
2376720,13,0,,,84,84
2376721,5,7,34,73.913043478,,12
2376722,10,2,149,98.675496689,2,2
2376723,10,1,64,73.563218391,151,151
2376724,30,0,,,,0
2376725,10,2,27,20,108,108
2376726,16,0,,,125,125
2376727,10,0,,,64,64
2376728,10,2,56,33.333333333,112,112
2376729,25,0,,,4,4
2376730,25,0,,,15,15
2376731,10,0,,,24,24
2376732,16,2,14.97,55.444444444,12.03,12.03
2376733,30,0,,,18,18
2376734,16,8,2,33.333333333,4,4
2376735,28,8,10,100,,0
2376736,9,0,,,5.91,5.91
2376737,10,0,,,78,78
2376738,16,8,37,52.857142857,33,33
2376739,17,0,,,4.46,4.46
2376740,27,0,,,469.99,469.99
2376741,17,0,,,10,10
2376742,13,7,8,100,,0
2376743,13,0,,,21,21
2376744,16,0,,,,0
2376745,10,3,5.27,43.916666667,6.73,6.73
2376746,10,2,45.967148489,99.928583671,0.0328515112,0.0328515112
2376747,17,0,,,8,8
2376748,17,3,9,60,6,6
2376749,10,4,40,40,60,60
2376750,10,2,23,38.333333333,37,37
2376751,16,2,10,100,,0
2376752,10,5,5.9671484888,99.452474814,0.0328515112,0.0328515112
2376753,10,7,80,42.553191489,108,108
2376754,10,7,55,36.42384106,96,96
2376755,30,0,,,0.0328515112,0.0328515112
2376756,30,0,,,0.0328515112,0.0328515112
2376757,10,0,,,470,470
2376758,10,8,92,48.936170213,96,96
2376759,10,8,11,26.829268293,30,30
2376760,16,0,,,0.0328515112,0.0328515112
2376761,10,3,70,100,,0
2376762,16,8,11,19.298245614,46,46
2376763,17,0,,,1.51,1.51
2376764,10,8,90,42.857142857,120,120
2376765,7,8,15,11.111111111,120,120
2376766,13,0,,,30,30
2376767,17,0,,,46,46
2376768,7,8,73,48.344370861,78,78
2376769,17,5,19,41.304347826,27,27
2376770,10,3,27,42.857142857,36,36
2376771,26,6,9,17.647058824,60,60
2376772,16,8,17.97,59.9,12.03,12.03
2376773,7,8,55,36.42384106,96,96
2376774,16,0,,,102,102
2376775,10,5,31,20.529801325,120,120
2376776,17,0,,,1,1
2376777,10,8,9,12,66,66
2376778,10,4,24,28.571428571,60,60
2376779,13,7,17,26.984126984,46,46
2376781,13,8,10,14.285714286,60,60
2376782,10,0,,,30,30
2376783,1,4,8.97,42.714285714,12.03,12.03
2376784,17,0,,,0.0328515112,0.0328515112
2376785,10,0,,,18,18
2376786,10,7,44,23.404255319,144,144
2376787,10,8,12,19.047619048,51,51
2376788,17,3,6,25,18,18
2376789,16,8,5,9.8039215686,46,46
2376790,13,0,,,52,52
2376791,25,8,1.67,83.5,0.33,0.33
2376792,13,8,6,20,24,24
2376793,16,7,6,18.181818182,27,27
2376794,1,0,,,24,24
2376795,15,8,12,80,3,3
2376796,13,0,,,65,65
2376797,29,8,5,50,5,5
2376798,10,0,,,60,60
2376799,10,5,10,21.739130435,36,36
2376800,1,7,21,100,,0
2376801,16,0,,,24,24
2376802,10,3,9,60,6,6
2376803,17,0,,,14.43,14.43
2376804,13,0,,,63,63
2376805,17,6,15,71.428571429,36,36
2376806,16,2,15,55.555555556,,12
2376807,21,8,9,37.5,15,15
2376808,17,3,2,20,8,8
2376809,13,0,,,180,180
2376810,17,3,5.97,33.166666667,12.03,12.03
2376811,13,8,50.97,80.904761905,12.03,12.03
2376812,10,0,,,18,18
2376813,17,0,,,3.79,3.79
2376814,24,6,6,20,30,36
2376815,17,3,1.74,29,4.26,4.26
2376816,10,0,,,16,16
2376817,13,5,66,78.571428571,18,18
2376818,17,,,,0.0328515112,0.0328515112
2376819,17,3,3.24,54,2.76,2.76
2376820,17,0,,,4.56,4.56
2376821,17,0,,,9.79,9.79
2376822,17,,,,0.0328515112,0.0328515112
2376823,17,0,,,5,5
2376824,25,2,3,11.111111111,24,24
2376825,17,0,,,10,10
2376826,13,0,,,63,63
2376827,10,0,,,4.89,4.89
2376828,26,7,11,19.298245614,46,46
2376829,26,0,,,70,70
2376830,16,8,18,100,,0
2376831,13,0,,,63,63
2376832,10,0,,,84,84
2376833,13,0,,,51,51
2376834,17,0,,,4.1,4.1
2376835,17,0,,,5,5
2376836,17,0,,,10,10
2376837,16,8,6,50,,6
2376838,17,0,,,5,5
2376839,10,0,,,188,188
2376840,17,0,,,10,10
2376841,16,0,,,18,18
2376842,17,8,4,40,6,6
2376843,16,0,,,3.09,3.09
2376844,10,7,15,26.315789474,42,42
2376845,17,0,,,6,6
2376846,30,0,,,,0
2376847,10,3,10,100,,0
2376848,1,7,4,100,,0
2376849,10,8,43.15,71.916666667,8.85,16.85
2376850,25,0,,,10,10
2376851,16,8,5,83.333333333,,1
2376852,17,0,,,18,18
2376853,13,0,,,40,40
2376854,17,0,,,0.85,0.85
2376855,17,0,,,10,10
2376856,13,7,20,35.087719298,37,37
2376857,21,5,4,40,6,6
2376859,17,0,,,0.82,0.82
2376860,13,0,,,71,71
2376861,17,0,,,15,15
2376862,10,8,60,35.714285714,108,108
2376863,10,0,,,60,60
2376864,10,4,1,0.6622516556,150,150
2376865,30,0,,,0.03,0.03
2376866,10,8,6,20,24,24
2376867,16,0,,,87,87
2376868,10,7,4,10.810810811,33,33
2376869,16,8,6,100,,0
2376870,16,8,11.97,99.75,0.03,0.03
2376871,10,2,45.57,99.065217391,0.43,0.43
2376872,10,0,,,0.2,0.2
2376873,10,8,75,55.555555556,60,60
2376874,10,8,27,31.034482759,60,60
2376875,9,0,,,,0
2376876,4,0,,,33,33
