USSCIDN,OFFGUIDE,SENTRNGE,MNTHDEPT,PCNTDEPT,SENTTCAP,SENSPCAP
2211781,16,2,18,60,,12
2211782,30,0,,,,0
2211783,17,8,22,47.826086957,24,24
2211784,17,5,12,80,3,3
2211785,1,0,,,2,2
2211786,16,2,67,55.371900826,54,54
2211787,10,0,,,70,70
2211788,10,2,34,48.571428571,36,36
2211789,7,0,,,108,108
2211805,17,8,22,47.826086957,24,24
2211810,17,3,2,20,8,8
2211855,16,0,,,40,40
2211856,17,0,,,0.79,0.79
2211858,10,2,64,52.892561983,57,57
2211860,13,0,,,188,188
2211861,7,7,101,53.723404255,87,87
2211862,26,2,32,56.140350877,25,25
2211863,17,0,,,1.2,1.2
2211864,16,0,,,30,30
2211865,10,7,6,10.526315789,51,51
2211866,26,2,27,52.941176471,24,24
2211867,26,0,,,470,470
2211868,29,0,,,21,21
2211869,10,0,,,15,15
2211870,9,4,0.77,77,0.23,0.23
2211872,16,0,,,72,72
2211873,10,0,,,96,96
2211874,16,2,30,50,30,30
2211876,26,2,50.97,80.904761905,12.03,12.03
2211879,10,2,52,56.52173913,40,40
2211880,10,8,7,18.918918919,30,30
2211881,1,4,2.97,19.8,12.03,12.03
2211882,17,3,7,46.666666667,8,8
2211883,10,2,51,58.620689655,36,36
2211884,17,3,20,35.087719298,37,37
2211885,10,7,63,46.666666667,72,72
2211886,10,7,33,37.931034483,54,54
2211887,10,4,10,19.607843137,41,41
2211888,16,0,,,6,12
2211889,17,0,,,0.76,0.76
2211890,10,5,11,26.829268293,30,30
2211891,16,0,,,2.33,2.33
2211892,10,8,10,19.607843137,41,41
2211893,10,8,34,32.075471698,72,72
2211894,16,,,,,0
2211896,17,0,,,0.76,0.76
2211897,30,,,,0.99,0.99
2211898,16,,,,1,1
2211899,10,8,13,18.571428571,57,57
2211900,17,0,,,6,6
2211901,13,0,,,46,46
2211902,30,0,,,,0
2211903,21,7,9.87,98.7,0.13,0.13
2211904,10,8,57.967148489,82.810212127,0.0328515112,12.032851511
2211905,10,0,,,60,60
2211906,10,8,31,20.529801325,120,120
2211907,10,2,5,12.195121951,36,36
2211908,17,0,,,10,10
2211909,10,8,65,27.659574468,170,170
2211910,10,0,,,60,60
2211911,13,8,10,100,,0
2211912,17,0,,,21,21
2211913,21,0,,,0.0328515112,0.0328515112
2211914,30,0,,,,0
2211915,10,8,37,19.680851064,151,151
2211916,17,0,,,2.96,2.96
2211917,7,4,8,10.256410256,70,70
2211918,13,2,27,47.368421053,30,30
2211919,10,2,37,52.857142857,33,33
2211920,17,7,2,20,8,8
2211921,17,0,,,30,30
2211922,10,2,23,38.333333333,37,37
2211923,13,0,,,24,24
2211924,10,8,33,19.642857143,135,135
2211925,17,3,2.41,30.125,5.59,5.59
2211926,15,7,37,100,,0
2211927,17,3,4.44,55.5,3.56,3.56
2211928,10,8,47,20,188,188
2211929,17,3,1,12.5,7,7
2211930,10,2,21,45.652173913,25,25
2211931,17,3,12,44.444444444,15,15
2211932,10,8,21,12.5,147,147
2211933,1,0,,,9,9
2211934,16,0,,,18,18
2211935,17,0,,,16,16
2211936,10,2,54,35.761589404,97,97
2211937,10,8,21,13.907284768,130,130
2211938,10,8,9,19.565217391,37,37
2211939,10,0,,,168,168
2211940,10,8,34,48.571428571,36,36
2211941,10,2,27,47.368421053,30,30
2211942,17,8,17,41.463414634,24,24
2211943,16,2,12,17.142857143,58,58
2211944,16,6,12,13.793103448,99,99
2211945,29,7,18,100,,0
2211946,25,0,,,18,18
2211947,10,8,72,42.857142857,96,96
2211948,10,8,42,20,168,168
2211949,17,0,,,1.36,1.36
2211950,10,2,58,30.85106383,130,130
2211951,10,8,10,14.285714286,60,60
2211952,10,7,30,19.867549669,121,121
2211953,16,0,,,,0
2211954,26,7,15,11.111111111,120,120
2211955,17,7,22,31.428571429,48,48
2211956,17,0,,,1.79,1.79
2211957,16,5,1.97,98.5,0.03,0.03
2211958,17,3,4.18,52.25,3.82,3.82
2211959,16,2,18,60,6,12
2211960,13,0,,,90,90
2211961,13,8,18,100,,0
2211962,9,0,,,0.0328515112,0.0328515112
2211963,21,2,23.34,33.342857143,46.66,46.66
2211964,13,8,24,42.105263158,33,33
2211965,16,0,,,1,8
2211966,10,2,62.9,99.841269841,0.1,0.1
2211967,10,7,6,25,18,18
2211968,16,0,,,,0
2211969,10,2,82,63.076923077,48,48
2211970,17,3,3,20,12,12
2211971,28,8,15,71.428571429,6,6
2211972,10,7,12,40,18,18
2211973,10,2,96,40,144,144
2211974,13,0,,,56.76,56.76
2211975,10,8,6,18.181818182,27,27
2211976,10,8,15,11.111111111,120,120
2211977,13,8,15,36.585365854,26,26
2211978,9,0,,,,6
2211979,16,0,,,,0
2211980,17,,,,0.0328515112,0.0328515112
2211981,16,0,,,24,24
2211982,10,0,,,57,57
2211984,16,0,,,,0
2211985,17,0,,,27,27
2211986,10,2,13,35.135135135,24,24
2211987,1,8,5,50,,5
2211988,10,4,15,71.428571429,6,6
2211989,10,0,,,151,151
2211990,10,8,30,19.867549669,121,121
2211991,17,,,,0.0328515112,0.0328515112
2211992,13,0,,,180,180
2211993,10,0,,,30,30
2211994,17,0,,,6.03,6.03
2211995,10,0,,,52,52
2211996,17,0,,,5.95,5.95
2211997,24,0,,,41,41
2211998,10,0,,,120,120
2211999,13,0,,,188,188
2212000,10,2,13,35.135135135,24,24
2212001,16,2,15,100,,0
2212002,10,7,4,33.333333333,,8
2212003,26,8,22,8.3969465649,240,240
2212004,13,0,,,300,300
2212005,10,8,21,19.444444444,87,87
2212007,10,7,15,40.540540541,22,22
2212008,10,0,,,6.66,6.66
2212009,25,0,,,31,31
2212010,10,8,13,18.571428571,57,57
2212011,21,2,142,54.198473282,120,120
2212012,10,5,102,38.93129771,160,160
2212013,10,0,,,120,120
2212014,10,2,9,30,21,21
2212015,16,8,12,100,,0
2212016,10,2,63,46.666666667,72,72
2212017,10,7,16,43.243243243,21,21
2212018,10,2,40,57.142857143,30,30
2212019,9,,,,6,6
2212020,26,8,3,5.2631578947,54,54
2212021,13,8,26,23.636363636,84,84
2212022,9,,,,6,6
2212023,17,0,,,14,14
2212024,10,7,37,100,,0
2212025,17,8,16,34.782608696,30,30
2212026,16,,,,0.0328515112,0.0328515112
2212027,9,,,,6,6
2212028,10,8,48,35.555555556,87,87
2212029,16,,,,0.0328515112,0.0328515112
2212030,10,0,,,240,240
2212031,17,8,5.9671484888,99.452474814,0.0328515112,0.0328515112
2212032,9,,,,6,6
2212033,9,0,,,,0
2212034,9,,,,6,6
2212035,16,0,,,40,40
2212036,10,0,,,78,78
2212037,10,8,33,57.894736842,24,24
2212038,4,,,,2,2
2212039,10,7,57,19.520547945,235,235
2212040,10,0,,,24,24
2212041,17,3,1,10,9,9
2212042,26,0,,,46,46
2212043,10,8,57,19.520547945,235,235
2212044,9,0,,,,0
2212045,29,8,6,100,,0
2212046,10,3,33,47.142857143,37,37
2212047,17,5,17,22.077922078,60,60
2212048,10,2,33,52.380952381,30,30
2212049,10,3,7.97,37.952380952,13.03,13.03
2212050,10,3,27,72.972972973,10,10
2212051,13,2,4,9.756097561,37,37
2212052,26,2,3,4.7619047619,60,60
2212053,23,8,32.54,70.739130435,13.46,13.46
2212054,10,2,150,71.428571429,60,60
2212055,17,3,16,34.782608696,30,30
2212056,29,0,,,70,70
2212057,4,,,,6,6
2212058,30,0,,,,0
2212059,10,8,15,26.315789474,36,42
2212060,17,2,5,12.195121951,36,36
2212061,17,8,6,100,,0
2212062,7,8,18,23.076923077,60,60
2212063,10,2,35,50,35,35
2212064,17,0,,,10,10
2212065,17,0,,,5,5
2212066,16,8,,,0.0328515112,12.032851511
2212067,10,8,57,19.520547945,235,235
2212068,10,8,10,19.607843137,41,41
2212069,10,8,28,25.925925926,80,80
2212070,10,8,27,20,108,108
2212071,10,2,15,50,15,15
2212073,10,2,30,30,70,70
2212074,10,8,13,35.135135135,24,24
2212075,16,7,,,108,108
2212076,17,8,16,59.259259259,11,11
2212077,10,0,,,120,120
2212081,29,2,10,27.027027027,27,27
2212082,17,3,3,10,27,27
2212083,17,8,6,100,,0
2212084,29,8,18,100,,0
2212126,17,0,,,2.95,2.95
2212127,17,3,7,70,3,3
2212128,16,8,2,5.5555555556,34,34
2212129,17,8,6,25,18,18
2212130,15,0,,,,0
2212131,16,8,3,16.666666667,15,15
2212132,15,8,5.97,33.166666667,12.03,12.03
2212133,13,0,,,70,70
2212134,16,0,,,,0
2212136,17,3,7.24,72.4,2.76,2.76
2212137,17,8,14.97,55.444444444,12.03,12.03
2212138,16,0,,,41,41
2212139,16,0,,,24,24
2212140,10,5,,,,12
2212141,17,3,4,33.333333333,8,8
2212142,10,8,160,44.444444444,200,200
2212143,10,3,65,67.010309278,32,32
2212144,17,3,3.77,62.833333333,2.23,2.23
2212145,22,2,,,60,60
2212146,10,4,108,64.285714286,60,60
2212147,17,0,,,2.13,2.13
2212148,17,3,7,46.666666667,8,8
2212149,17,3,12,40,18,18
2212150,8,7,6,100,,0
2212151,16,0,,,12.03,12.03
2212152,17,0,,,10,10
2212153,17,3,33,47.142857143,37,37
2212155,10,2,135,57.446808511,100,100
2212156,17,3,29,37.662337662,48,48
2212157,30,0,,,,0
2212158,22,8,60,16.666666667,300,300
2212159,16,0,,,48,48
2212160,10,8,13,35.135135135,24,24
2212161,9,0,,,,0
2212162,10,8,47,15.93220339,248,248
2212163,10,0,,,60,60
2212164,17,3,10,47.619047619,11,11
2212165,13,2,78,46.428571429,90,90
2212166,10,8,47,54.022988506,40,40
2212167,15,7,14.34,79.666666667,3.66,3.66
2212168,10,2,112,82.962962963,23,23
2212169,10,8,7,18.918918919,30,30
2212170,4,0,,,30,30
2212171,25,0,,,18,18
2212172,17,3,1.87,31.166666667,4.13,4.13
2212174,10,2,40,45.977011494,47,47
2212175,13,0,,,21,21
2212176,10,7,13,18.571428571,57,57
2212177,10,2,32,45.714285714,38,38
2212178,10,4,9,19.565217391,37,37
2212179,10,0,,,60,60
2212180,10,8,19,51.351351351,18,18
2212181,17,0,,,1.36,1.36
2212182,4,7,22,59.459459459,15,15
2212183,13,1,14,30.434782609,60,60
2212184,13,0,,,30,30
2212185,26,0,,,57,57
2212186,8,0,,,12.03,12.03
2212188,17,1,9,14.285714286,72,72
2212189,10,0,,,120,120
2212190,16,8,9,75,3,3
2212192,10,8,34,48.571428571,36,36
2212193,17,3,0.69,34.5,1.31,1.31
2212194,16,8,13,28.260869565,33,33
2212195,10,0,,,190,190
2212196,10,2,20.967148489,99.843564233,0.0328515112,0.0328515112
2212197,17,3,1.9671484888,98.357424442,0.0328515112,0.0328515112
2212198,9,,,,7,7
2212199,10,2,111,48.684210526,117,117
2212200,17,0,,,37,37
2212201,10,2,30,34.482758621,57,57
2212202,10,0,,,120,120
2212203,10,7,9,19.565217391,37,37
2212204,16,2,12,100,,0
2212205,17,8,13,31.707317073,28,28
2212206,26,0,,,60,60
2212208,10,7,27,47.368421053,30,30
2212209,17,3,2.74,34.25,5.26,5.26
2212210,26,0,,,30,30
2212211,10,7,114,75.496688742,37,37
2212212,17,0,,,18,18
2212213,10,7,51,55.434782609,41,41
2212214,25,0,,,6,6
2212215,1,0,,,24,24
2212216,10,2,48,25.531914894,140,140
2212217,9,,,,6,6
2212219,10,2,60,44.444444444,75,75
2212220,17,3,9,37.5,15,15
2212221,13,6,5,4.347826087,120,120
2212222,10,0,,,18,18
2212223,10,2,26,23.636363636,84,84
2212224,10,7,2,11.111111111,16,16
2212225,27,7,172,58.904109589,120,120
2212226,17,8,4,40,6,6
2212227,17,0,,,12.43,12.43
2212228,10,7,13,18.571428571,57,57
2212229,29,0,,,63,63
2212230,17,0,,,71,71
2212231,17,3,5.57,55.7,4.43,4.43
2212232,25,0,,,4,4
2212233,10,8,18,16.363636364,92,92
2212234,2,2,12,100,,0
2212235,22,0,,,470,470
2212236,16,8,12,66.666666667,,6
2212237,24,8,8,38.095238095,13,13
2212238,17,3,15,83.333333333,3,3
2212239,19,7,144,44.444444444,180,180
2212240,16,,,,3.16,3.16
2212241,13,2,16,34.782608696,30,30
2212242,9,,,,8,8
2212243,10,8,9,17.647058824,42,42
2212244,25,0,,,,0
2212245,16,0,,,6,6
2212246,13,0,,,71,71
2212247,10,8,28,60.869565217,18,18
2212248,10,0,,,135,135
2212249,29,8,6,100,,0
2212250,10,2,150,71.428571429,60,60
2212251,17,3,8.18,81.8,1.82,1.82
2212252,17,3,28,60.869565217,18,18
2212253,10,8,15,29.411764706,36,36
2212254,16,8,6,100,,0
2212255,17,0,,,57,57
2212256,17,3,8,80,2,2
2212257,17,0,,,10,10
2212258,17,3,13,35.135135135,24,24
2212259,26,7,25,20.661157025,96,96
2212260,19,7,,,240,240
2212261,24,8,6,50,,6
2212262,10,0,,,46,46
2212263,17,0,,,2.92,2.92
2212264,17,0,,,10,10
2212265,13,8,18,60,,12
2212266,16,0,,,21,21
2212267,13,2,27,27.835051546,70,70
2212269,17,0,,,,0
2212270,17,3,10,55.555555556,8,8
2212271,7,7,61,50.41322314,60,60
2212272,10,8,4,40,6,6
2212273,16,0,,,7.31,7.31
2212274,17,3,1,6.6666666667,14,14
2212275,21,0,,,60,60
2212276,10,0,,,51,51
2212277,17,0,,,2.95,2.95
2212278,20,0,,,78,78
2212279,16,0,,,87,87
2212280,21,8,2,11.111111111,16,16
2212281,10,2,35,50,35,35
2212282,10,2,31,20.529801325,120,120
2212283,16,8,6,100,,0
2212284,17,0,,,21,21
2212285,16,7,15,83.333333333,,3
2212286,17,5,5,10.869565217,41,41
2212287,17,3,18,100,,0
2212288,8,8,6,100,,0
2212289,17,0,,,12.03,12.03
2212290,10,8,13,18.571428571,57,57
2212291,17,0,,,41,41
2212292,17,5,11,19.298245614,46,46
2212293,17,5,17,22.077922078,60,60
2212294,16,5,10,100,,0
2212295,10,2,6,50,6,6
2212296,17,0,,,10,10
2212297,17,8,5,50,5,5
2212298,27,8,,,360,360
2212299,16,7,20.97,63.545454545,12.03,12.03
2212300,7,7,30,38.461538462,48,48
2212301,10,8,7,18.918918919,30,30
2212302,16,2,291.97,99.989726027,0.03,0.03
2212303,17,0,,,,0
2212304,16,0,,,,0
2212305,30,,,,,0
2212306,10,8,27,20,108,108
2212307,13,8,15,29.411764706,30,36
2212308,13,0,,,72,72
2212309,13,8,140,45.454545455,168,168
2212310,16,8,6,11.111111111,48,48
2212311,26,2,63,21.875,225,225
2212312,17,3,33,71.739130435,13,13
2212313,14,0,,,,0
2212314,14,0,,,,0
2212315,14,0,,,,0
2212316,14,0,,,,0
2212317,17,5,6,20,24,24
2212318,17,0,,,8,8
2212319,14,0,,,,0
2212320,16,0,,,81,81
2212321,17,0,,,5,5
2212322,13,8,22,8.3969465649,240,240
2212323,8,0,,,6,12
2212324,7,7,70,72.164948454,27,27
2212325,17,0,,,0.0328515112,0.0328515112
2212326,16,0,,,,0
2212327,16,0,,,10,10
2212328,7,0,,,121,121
2212329,16,7,6,13.043478261,40,40
2212330,10,7,2,2.7777777778,70,70
2212331,10,8,53,60.91954023,34,34
2212332,30,0,,,0.33,0.33
2212333,30,,,,,0
2212334,11,8,6,100,,0
2212336,13,0,,,88,88
2212337,10,2,180,68.702290076,82,82
2212338,27,0,,,469.99,469.99
2212339,10,0,,,46,46
2212340,17,3,3,9.0909090909,30,30
2212341,9,,,,,0
2212342,10,3,8,38.095238095,13,13
2212343,10,8,17,19.540229885,70,70
2212344,17,0,,,6,6
2212345,7,2,41,33.884297521,80,80
2212346,16,0,,,66,66
2212347,10,8,14,34.146341463,27,27
2212348,10,5,11,7.2847682119,140,140
2212349,26,1,48,25,240,240
2212350,13,8,10,12.820512821,68,68
2212351,17,0,,,33,33
2212352,17,3,16,34.782608696,30,30
2212353,10,0,,,48,48
2212354,10,0,,,71,71
2212355,17,0,,,12,12
2212356,17,0,,,3.36,3.36
2212357,17,0,,,27,27
2212358,17,0,,,1.2,1.2
2212359,10,0,,,63,63
2212360,10,2,9,15.789473684,48,48
2212361,16,0,,,,6
2212362,17,0,,,7,7
2212363,17,7,2,20,8,8
2212364,17,0,,,12,12
2212365,10,0,,,70,70
2212366,13,8,17,19.540229885,70,70
2212367,17,3,1.97,13.133333333,13.03,13.03
2212368,10,7,5.47,91.166666667,0.53,0.53
2212369,16,0,,,,6
2212370,13,7,8,4.2553191489,180,180
2212371,17,0,,,46,46
2212372,8,0,,,18,18
2212373,13,0,,,108,108
2212374,16,0,,,15,15
2212375,16,0,,,,0
2212376,10,7,82,31.297709924,180,180
2212377,29,8,5,27.777777778,13,13
2212378,10,7,15,32.608695652,31,31
2212379,8,0,,,10,10
2212380,16,0,,,57,57
2212381,16,0,,,27,27
2212382,10,7,18,20,72,72
2212383,30,0,,,0.03,0.03
2212384,16,8,10,100,,0
2212386,10,8,,,300,300
2212388,26,0,,,144,144
2212392,16,0,,,6,6
2212394,13,5,36,42.857142857,48,48
2212413,17,0,,,8,8
2212414,21,2,69.967148489,99.95306927,0.0328515112,0.0328515112
2212416,10,8,4,33.333333333,8,8
2212417,13,8,150,62.5,90,90
2212418,13,4,12,14.285714286,72,72
2212419,17,0,,,10,10
2212420,10,2,51,58.620689655,36,36
2212421,17,3,3,30,7,7
2212422,10,8,24.97,67.486486486,12.03,12.03
2212423,16,7,5,9.8039215686,46,46
2212424,17,8,53,68.831168831,24,24
2212425,16,7,3,9.0909090909,30,30
2212426,13,7,8,4.2553191489,180,180
2212427,17,7,6,100,,0
2212428,21,2,47,74.603174603,16,16
2212429,10,8,81,93.103448276,6,6
2212430,10,0,,,46,46
2212431,17,3,5.97,33.166666667,12.03,12.03
2212432,13,8,15,100,,0
2212433,17,3,16,34.782608696,30,30
2212434,10,2,24,28.571428571,60,60
2212435,13,8,15,100,,0
2212436,10,2,,,44.23,44.23
2212437,17,0,,,0.0328515112,0.0328515112
2212438,10,0,,,46,46
2212439,17,0,,,41,41
2212440,17,0,,,22,22
2212441,13,0,,,15,15
2212442,10,2,50,46.296296296,58,58
2212443,10,0,,,180,180
2212444,10,7,29.93,99.766666667,0.07,0.07
2212445,21,7,168,46.666666667,192,192
2212446,17,0,,,6,6
2212447,17,8,29,37.662337662,48,48
2212448,13,0,,,60,60
2212449,10,2,88,72.727272727,33,33
2212451,10,8,30,52.631578947,27,27
2212452,10,7,41,47.126436782,46,46
2212453,10,2,54,62.068965517,33,33
2212454,10,5,30.21,73.682926829,10.79,10.79
2212455,10,2,37,52.857142857,24,33
2212456,10,2,119.96714849,99.972623741,0.0328515112,0.0328515112
2212457,10,8,90,42.857142857,120,120
2212458,10,8,204,62.962962963,120,120
2212459,10,2,87,100,,0
2212460,10,8,115,48.936170213,120,120
2212461,10,0,,,138,138
2212462,10,7,60,55.555555556,48,48
2212463,10,0,,,27.03,27.03
2212464,10,8,21,25,63,63
2212465,10,2,50,57.471264368,37,37
2212466,10,0,,,99,99
2212467,1,0,,,21,21
2212468,10,5,13.24,55.166666667,10.76,10.76
2212469,17,8,22,31.428571429,48,48
2212470,10,0,,,180,180
2212471,17,0,,,0.0328515112,0.0328515112
2212472,16,8,6,100,,0
2212473,9,0,,,,0
2212474,10,7,3,4.7619047619,60,60
2212475,16,8,3,20,6,12
2212476,10,7,6,25,18,18
2212477,30,0,,,,0
2212478,17,3,21.61,80.037037037,5.39,5.39
2212479,17,7,8,53.333333333,7,7
2212480,7,0,,,78,78
2212481,10,3,6,25,18,18
2212482,12,0,,,33,33
2212483,16,0,,,15,15
2212484,12,7,15,26.315789474,42,42
2212485,10,8,42,73.684210526,15,15
2212486,13,8,15,26.315789474,42,42
2212487,17,8,9.9671484888,99.671484888,0.0328515112,0.0328515112
2212488,8,0,,,10,10
2212489,17,0,,,7,7
2212490,10,8,17,19.540229885,70,70
2212491,13,0,,,24,24
2212492,10,8,10,14.285714286,60,60
2212493,17,2,2,20,8,8
2212494,21,8,22,47.826086957,24,24
2212495,27,0,,,87,87
2212496,10,7,17,19.540229885,70,70
2212497,27,7,82,31.297709924,180,180
2212498,10,2,48,100,,0
2212500,13,5,7,9.0909090909,70,70
2212501,3,0,,,60,60
2212502,17,3,9,60,6,6
2212503,29,2,6,100,,0
2212504,10,0,,,30,30
2212505,10,8,5,13.513513514,32,32
2212506,10,8,3.67,36.7,6.33,6.33
2212507,10,0,,,60,60
2212508,10,8,11,19.298245614,46,46
2212509,17,3,4,33.333333333,4,8
2212510,26,8,10,11.111111111,80,80
2212511,10,2,72,53.333333333,63,63
2212512,10,8,21,13.907284768,130,130
2212513,10,8,12,32.432432432,25,25
2212514,9,0,,,,0
2212515,10,2,19,41.304347826,27,27
2212516,10,0,,,70,70
2212517,17,0,,,21,21
2212518,16,0,,,7,7
2212519,16,2,10,47.619047619,5,11
2212520,10,0,,,87,87
2212521,10,2,17,19.540229885,70,70
2212522,10,2,13,18.571428571,57,57
2212523,16,8,36,57.142857143,27,27
2212524,10,8,34,48.571428571,36,36
2212525,10,4,48,44.444444444,60,60
2212526,23,0,,,10,10
2212527,20,1,9,24.324324324,46,46
2212528,17,3,7.11,71.1,2.89,2.89
2212529,29,2,15,41.666666667,21,21
2212530,10,0,,,130,130
2212531,10,0,,,46,46
2212532,13,0,,,34,34
2212533,27,0,,,235,235
2212534,9,0,,,7,7
2212535,17,8,9.44,52.444444444,8.56,8.56
2212536,17,0,,,12.03,12.03
2212537,10,8,60,55.555555556,48,48
2212538,7,8,63,41.721854305,88,88
2212539,10,8,4,5.7142857143,66,66
2212540,10,7,17,19.540229885,70,70
2212541,10,8,48,25.531914894,140,140
2212542,9,,,,5.91,5.91
2212543,10,7,103,68.21192053,48,48
2212544,17,3,4,33.333333333,4,8
2212545,17,0,,,0.0328515112,0.0328515112
2212546,9,,,,5.91,5.91
2212547,28,0,,,92,92
2212548,10,8,10,100,,0
2212549,4,0,,,51,51
2212550,13,0,,,24,24
2212551,10,2,50,41.666666667,70,70
2212552,10,7,115,48.936170213,120,120
2212553,13,2,60,33.333333333,120,120
2212554,17,0,,,0.0328515112,0.0328515112
2212555,17,3,2.67,44.5,3.33,3.33
2212556,10,7,17,19.540229885,70,70
2212557,16,8,5,50,,5
2212558,13,0,,,30,30
2212559,15,2,6,33.333333333,12,12
2212560,10,8,45,33.333333333,90,90
2212561,16,8,14.97,71.285714286,0.03,6.03
2212562,10,2,25,67.567567568,,12
2212563,16,0,,,,0
2212564,21,2,10,100,,0
2212565,16,2,20.97,63.545454545,0.03,12.03
2212566,10,8,48,40,72,72
2212567,7,0,,,240,240
2212568,10,0,,,60,60
2212569,7,0,,,151,151
2212570,17,0,,,27,27
2212571,10,2,9,15.789473684,48,48
2212572,21,2,111,56.923076923,84,84
2212573,10,0,,,,6
2212574,10,7,13,35.135135135,24,24
2212575,7,4,34,35.051546392,63,63
2212576,16,0,,,,0
2212577,10,2,54,90,1,6
2212578,7,0,,,240,240
2212579,16,2,60,50,60,60
2212580,17,3,6,25,18,18
2212581,17,3,5,62.5,3,3
2212582,13,0,,,60,60
2212583,10,7,30,65.217391304,16,16
2212584,17,3,4,33.333333333,8,8
2212585,10,7,51,33.774834437,100,100
2212586,10,4,56,47.863247863,61,61
2212587,17,3,6,25,18,18
2212588,30,0,,,,0
2212589,10,2,47.967148489,57.103748201,0.0328515112,36.032851511
2212590,17,3,6,100,,0
2212591,16,0,,,,0
2212592,17,0,,,0.0328515112,0.0328515112
2212593,25,7,2,50,2,2
2212594,17,0,,,78,78
2212595,25,,,,0.46,0.46
2212596,10,0,,,100,100
2212597,16,6,6,20,36,36
2212598,10,2,110,58.510638298,78,78
2212599,10,0,,,60,60
2212600,16,2,12,100,,0
2212601,10,8,9.97,99.7,0.03,0.03
2212602,1,8,6,100,,0
2212603,10,8,1,2.7027027027,36,36
2212604,13,2,14,37.837837838,23,23
2212605,10,8,57.97,82.814285714,12.03,12.03
2212606,16,0,,,15,15
2212607,16,0,,,60,60
2212608,16,7,5.97,33.166666667,12.03,12.03
2212609,16,7,6,7.6923076923,72,72
2212610,17,0,,,8,8
2212611,21,2,224,69.135802469,100,100
2212612,10,5,34,32.075471698,72,72
2212613,17,0,,,12,12
2212614,17,0,,,37,37
2212615,17,8,8.31,55.4,6.69,6.69
2212616,10,2,21,77.777777778,,6
2212617,16,7,9,33.333333333,18,18
2212618,16,2,6,28.571428571,15,15
2212619,16,0,,,120,120
2212620,16,5,39,61.904761905,24,24
2212621,17,0,,,51,51
2212622,16,0,,,,0
2212623,16,0,,,57,57
2212624,16,0,,,,0
2212625,16,0,,,12,12
2212626,10,0,,,360,360
2212627,17,0,,,,0
2212628,17,8,22,47.826086957,24,24
2212629,17,0,,,,0
2212630,10,2,67,35.638297872,121,121
2212631,10,2,23,38.333333333,37,37
2212632,10,4,23,23,77,77
2212633,13,0,,,60,60
2212634,4,7,,,300,300
2212635,10,8,5,41.666666667,7,7
2212636,10,2,15,100,,0
2212637,17,3,2.97,19.8,12.03,12.03
2212638,17,0,,,14,14
2212639,9,0,,,,0
2212640,10,2,12,40,18,18
2212641,17,8,1,100,,0
2212642,5,0,,,24,24
2212643,10,2,30,50,30,30
2212644,10,8,36,33.333333333,72,72
2212645,9,0,,,,0
2212646,26,0,,,235,235
2212647,10,8,5,33.333333333,10,10
2212648,10,2,56,46.280991736,65,65
2212649,13,0,,,46,46
2212650,17,0,,,,0
2212651,10,0,,,,6
2212652,17,3,5,33.333333333,10,10
2212653,10,7,11,19.298245614,46,46
2212654,10,3,12,66.666666667,6,6
2212655,17,0,,,,0
2212656,13,0,,,46,46
2212657,16,2,17.97,59.9,12.03,12.03
2212658,21,0,,,108,108
2212659,10,0,,,60,60
2212660,17,3,33,57.894736842,24,24
2212661,10,7,7,10,63,63
2212662,17,8,22,31.428571429,48,48
2212663,10,0,,,120,120
2212664,10,7,16,10.59602649,135,135
2212665,16,0,,,,6
2212666,10,4,38,54.285714286,32,32
2212667,10,2,24,28.571428571,60,60
2212668,15,8,12,100,,0
2212669,26,0,,,60,60
2212670,13,2,130.7,69.521276596,57.3,57.3
2212671,10,0,,,120,120
2212672,10,7,8,7.4074074074,100,100
2212673,10,4,53,54.639175258,44,44
2212674,17,0,,,24,24
2212675,17,3,27,47.368421053,30,30
2212676,9,0,,,,0
2212677,10,2,57.97,82.814285714,12.03,12.03
2212678,10,3,38.97,76.411764706,12.03,12.03
2212679,10,3,75,69.444444444,33,33
2212680,17,3,7,70,3,3
2212681,17,3,2,20,8,8
2212682,10,3,31,60.784313725,20,20
2212683,16,0,,,37,37
2212684,10,3,33,47.142857143,37,37
2212685,16,2,57,90.476190476,6,6
2212687,17,0,,,3.46,3.46
2212688,10,2,40,36.363636364,70,70
2212689,10,8,14,30.434782609,32,32
2212690,16,0,,,2,2
2212691,17,3,5.9671484888,99.452474814,0.0328515112,0.0328515112
2212692,13,2,38,82.608695652,8,8
2212693,17,0,,,8,8
2212694,17,3,24,34.285714286,46,46
2212695,13,6,6,10,66,66
2212696,10,0,,,48,48
2212697,17,3,5,50,5,5
2212698,26,0,,,41,41
2212699,10,4,6,20,24,24
2212700,16,8,3,5.8823529412,48,48
2212701,17,4,2,20,8,8
2212702,10,4,11,19.298245614,46,46
2212703,10,2,48,76.19047619,15,15
2212704,10,7,12,19.047619048,51,51
2212705,13,0,,,180,180
2212706,4,0,,,41,41
2212707,10,8,56,29.787234043,132,132
2212708,17,0,,,0.0328515112,0.0328515112
2212709,26,8,6,11.764705882,45,45
2212710,17,3,5.74,71.75,2.26,2.26
2212711,21,8,19,51.351351351,18,18
2212712,10,2,29,41.428571429,41,41
2212713,17,0,,,8,8
2212714,7,8,54,50,54,54
2212715,17,3,28,60.869565217,18,18
2212716,17,0,,,1.13,1.13
2212717,17,0,,,0.69,0.69
2212718,29,8,5.97,33.166666667,12.03,12.03
