USSCIDN,OFFGUIDE,SENTRNGE,MNTHDEPT,PCNTDEPT,SENTTCAP,SENSPCAP
2132705,29,0,,,12.03,12.03
2132706,16,0,,,24,24
2132707,10,0,,,78,78
2132708,10,2,58,47.933884298,63,63
2132709,10,0,,,12.03,12.03
2132710,16,4,11,26.829268293,30,30
2132711,10,0,,,70,70
2132712,10,0,,,120,120
2132713,10,2,29,41.428571429,41,41
2132715,16,0,,,54,54
2132716,10,7,63,46.666666667,72,72
2132717,16,8,18,100,,0
2132718,10,2,62,32.978723404,126,126
2132719,29,0,,,36,36
2132720,13,0,,,360,360
2132721,13,8,6,22.222222222,21,21
2132722,13,4,6,50,,6
2132723,16,2,15,50,15,15
2132724,10,5,26,30.952380952,58,58
2132725,29,2,13,39.393939394,20,20
2132726,13,8,30,100,,0
2132727,13,0,,,137,137
2132728,10,2,24,28.571428571,60,60
2132729,10,2,14,27.450980392,37,37
2132730,5,8,10,33.333333333,20,20
2132731,10,8,144,44.444444444,180,180
2132732,10,0,,,125,125
2132733,27,0,,,168,168
2132734,5,0,,,37,37
2132735,13,0,,,65,65
2132736,27,8,84,25.925925926,240,240
2132737,10,2,60,55.555555556,48,48
2132738,13,8,3,9.0909090909,30,30
2132739,13,0,,,40,40
2132740,10,2,14,58.333333333,4,10
2132741,29,8,5.97,33.166666667,12.03,12.03
2132742,13,0,,,6,12
2132743,13,0,,,324,324
2132744,10,8,3,4.7619047619,60,60
2132745,10,2,55,36.42384106,96,96
2132746,13,7,39,76.470588235,12,12
2132747,13,0,,,36,36
2132748,17,0,,,18,18
2132749,16,8,4,40,,6
2132750,24,8,2.97,19.8,12.03,12.03
2132751,13,0,,,63,63
2132752,16,2,21,87.5,,3
2132753,16,7,42,41.176470588,60,60
2132754,30,7,1.93,96.5,0.07,0.07
2132755,10,0,,,95,95
2132756,22,2,,,264,264
2132757,17,0,,,3.3,3.3
2132758,17,3,15,50,15,15
2132759,17,0,,,3.79,3.79
2132760,28,8,2,8.3333333333,22,22
2132761,17,0,,,1.82,1.82
2132762,17,0,,,1.85,1.85
2132763,10,8,18,75,6,6
2132765,16,2,51,58.620689655,36,36
2132766,16,6,6,28.571428571,27,27
2132767,10,8,13,35.135135135,24,24
2132768,22,0,,,235,235
2132769,16,0,,,33,33
2132770,16,8,,,10,21
2132771,16,8,2,20,8,8
2132772,16,8,7.9671484888,99.58935611,0.0328515112,0.0328515112
2132773,10,2,45,37.5,75,75
2132774,16,7,1.21,20.166666667,4.79,4.79
2132775,17,3,1,10,9,9
2132776,26,8,8,8.6956521739,84,84
2132777,10,0,,,30,30
2132778,10,2,28,30.434782609,64,64
2132779,10,8,5.97,33.166666667,12.03,12.03
2132780,25,6,15,71.428571429,36,36
2132781,16,0,,,25,30
2132782,17,5,12,40,18,18
2132783,10,8,10,14.285714286,60,60
2132784,10,5,27.51,74.351351351,9.49,9.49
2132785,13,0,,,41,41
2132787,10,0,,,21,21
2132788,17,8,28.97,70.658536585,12.03,12.03
2132789,16,8,7.97,99.625,0.03,0.03
2132791,10,0,,,60,60
2132793,21,0,,,135,135
2132794,13,8,12,100,,0
2132795,21,0,,,360,360
2132796,10,8,31,20.529801325,120,120
2132797,10,0,,,8,8
2132798,17,3,3.47,43.375,4.53,4.53
2132799,7,5,43,28.476821192,96,108
2132800,10,2,60,50,60,60
2132801,21,0,,,151,151
2132802,1,2,10,100,,0
2132804,26,0,,,210,210
2132805,21,0,,,51,51
2132806,16,5,4,33.333333333,,8
2132807,16,8,4,40,,6
2132808,16,0,,,60,60
2132809,10,0,,,63,63
2132810,16,0,,,6,12
2132811,10,0,,,120,120
2132812,10,8,1,0.826446281,120,120
2132813,16,8,33,100,,0
2132814,30,2,21,100,,0
2132815,13,0,,,18,18
2132816,16,5,10,21.739130435,36,36
2132817,10,0,,,128,128
2132818,10,7,15,11.111111111,120,120
2132819,16,2,5,3.1446540881,154,154
2132820,17,3,7,10,63,63
2132821,16,0,,,15.59,15.59
2132822,17,3,3,10,27,27
2132823,16,2,24,100,,0
2132824,17,3,16,34.782608696,30,30
2132826,17,3,6,10.526315789,51,51
2132827,9,0,,,6,6
2132828,9,6,1,16.666666667,7,7
2132829,9,0,,,6,6
2132830,10,0,,,210,210
2132831,4,2,4,8.6956521739,42,42
2132832,16,0,,,,6
2132833,25,0,,,4.3,4.3
2132834,10,0,,,48,48
2132835,17,0,,,,0
2132836,10,0,,,14,14
2132837,9,0,,,6,6
2132838,16,0,,,3.16,3.16
2132839,16,0,,,21,21
2132840,26,8,15,29.411764706,36,36
2132841,10,8,68,36.170212766,120,120
2132842,10,0,,,37.43,37.43
2132843,9,0,,,6,6
2132844,10,0,,,168,168
2132845,17,0,,,15,15
2132846,13,0,,,30,30
2132847,16,0,,,,6
2132848,10,8,10,100,,0
2132849,16,0,,,15,15
2132850,10,2,154,58.778625954,108,108
2132851,9,0,,,6,6
2132852,10,5,1,0.826446281,120,120
2132853,7,0,,,121,121
2132854,21,2,12,100,,0
2132855,5,8,3,16.666666667,15,15
2132856,10,8,25,20.661157025,96,96
2132857,13,8,3,11.111111111,18,24
2132858,16,0,,,39,39
2132859,10,0,,,41,41
2132860,16,2,7,17.948717949,32,32
2132861,17,0,,,6.3,6.3
2132862,27,0,,,135,135
2132863,26,0,,,57,57
2132864,4,0,,,46,46
2132865,9,6,1,16.666666667,7,7
2132866,10,2,72,60,48,48
2132867,17,0,,,1.03,1.03
2132868,13,3,12,40,18,18
2132869,13,0,,,105,105
2132870,4,5,15,100,,0
2132871,10,7,12,100,,0
2132872,10,0,,,170,170
2132873,7,8,20,9.5238095238,190,190
2132874,10,2,50,41.666666667,70,70
2132875,21,4,5.97,33.166666667,12.03,12.03
2132876,7,8,17,19.540229885,70,70
2132877,16,8,13,35.135135135,24,24
2132878,22,2,,,200,212
2132879,26,2,22,47.826086957,24,24
2132880,17,0,,,1.56,1.56
2132881,21,0,,,70,70
2132882,13,0,,,120,120
2132883,21,8,28,14.893617021,160,160
2132884,21,8,122,41.780821918,170,170
2132885,10,8,8,4.2553191489,180,180
2132886,10,4,84,25.925925926,240,240
2132887,13,0,,,70,70
2132888,10,8,60,26.315789474,168,168
2132889,17,3,9,19.565217391,37,37
2132890,17,0,,,7,7
2132891,13,0,,,69,69
2132892,16,0,,,,0
2132893,16,8,6,50,,6
2132894,26,2,144,63.157894737,84,84
2132895,17,0,,,18,18
2132896,17,5,5,10.869565217,41,41
2132897,17,0,,,18,18
2132898,10,3,7.8,65,4.2,4.2
2132899,10,7,29,78.378378378,8,8
2132900,17,0,,,2.43,2.43
2132901,17,0,,,2.92,2.92
2132902,10,2,8,8.6956521739,84,84
2132903,16,0,,,,6
2132904,13,0,,,63,63
2132905,10,2,110,91.666666667,10,10
2132906,16,2,18,100,,0
2132907,13,0,,,16,16
2132908,13,8,4,8.6956521739,42,42
2132909,13,0,,,5.46,10.46
2132910,10,2,79,58.518518519,56,56
2132911,17,0,,,10,10
2132912,17,5,13,18.571428571,57,57
2132913,10,8,104,55.319148936,84,84
2132914,10,0,,,15,15
2132915,10,8,42,66.666666667,21,21
2132918,10,0,,,8,8
2132919,10,0,,,10,10
2132920,10,0,,,9,9
2132921,10,0,,,121,121
2132922,10,8,10,14.285714286,60,60
2132923,13,8,3,4.7619047619,60,60
2132924,26,2,37,72.549019608,14,14
2132925,17,0,,,0.0328515112,0.0328515112
2132926,16,2,13,21.31147541,48,48
2132927,25,7,12,50,12,12
2132928,8,1,4,66.666666667,10,10
2132929,16,0,,,102,102
2132930,13,0,,,27,27
2132931,10,7,120,71.428571429,48,48
2132932,10,0,,,48,48
2132933,24,5,6,20,24,24
2132934,13,0,,,180,180
2132935,10,0,,,72,72
2132936,13,0,,,87,87
2132937,8,1,4,33.333333333,16,16
2132938,13,0,,,33,33
2132939,4,6,5,71.428571429,12,12
2132940,16,2,50.97,80.904761905,0.03,12.03
2132941,13,0,,,180,180
2132942,10,0,,,120,120
2132943,10,2,17,18.47826087,75,75
2132944,10,2,57,30.319148936,131,131
2132945,10,3,14,27.450980392,37,37
2132946,10,0,,,135,135
2132947,10,2,39,30,91,91
2132948,10,0,,,37,37
2132949,10,0,,,87,87
2132950,5,2,5.97,33.166666667,12.03,12.03
2132951,5,8,3,16.666666667,15,15
2132952,10,2,37,38.144329897,60,60
2132953,13,0,,,37,37
2132954,17,0,,,1.23,1.23
2132955,16,0,,,,0
2132956,10,0,,,,0
2132957,10,0,,,92,92
2132958,10,0,,,18,18
2132959,10,2,15,9.9337748344,136,136
2132960,9,0,,,6,6
2132961,13,7,16,34.782608696,30,30
2132962,9,6,1,16.666666667,7,7
2132963,30,0,,,,0
2132964,9,0,,,6,6
2132965,21,0,,,24,24
2132966,9,0,,,6,6
2132967,22,4,116,61.70212766,72,72
2132968,9,6,1,16.666666667,7,7
2132969,21,8,65,48.148148148,70,70
2132970,9,6,2.87,47.833333333,8.87,8.87
2132971,10,2,32,69.565217391,8,14
2132972,10,8,80,57.142857143,60,60
2132973,13,0,,,84,84
2132974,27,0,,,3,6
2132975,16,0,,,6,12
2132976,10,0,,,30,30
2132977,9,6,1,16.666666667,7,7
2132978,10,2,3,9.0909090909,30,30
2132979,9,6,1,16.666666667,7,7
2132980,9,0,,,6,6
2132981,21,4,5,10.869565217,41,41
2132982,17,3,10,41.666666667,14,14
2132983,13,0,,,,0
2132984,10,0,,,188,188
2132985,26,4,6,9.5238095238,57,57
2132986,16,0,,,21,21
2132987,10,2,1,0.826446281,120,120
2132988,17,5,26,33.766233766,51,51
2132989,26,0,,,84,84
2132991,16,0,,,5,5
2132992,10,8,156.41,93.101190476,11.59,11.59
2132993,17,0,,,18,18
2132994,10,0,,,37,37
2132995,16,2,7,46.666666667,,8
2132996,7,0,,,270,270
2132997,17,3,11,19.298245614,46,46
2132998,16,2,30,30,70,70
2132999,16,2,24,100,,0
2133000,24,0,,,21,21
2133001,21,4,22,25.287356322,65,65
2133002,29,2,22,47.826086957,24,24
2133003,16,7,12,50,5,12
2133004,21,0,,,87,87
2133005,27,4,22,8.3969465649,240,240
2133006,16,0,,,40,40
2133007,16,5,55,36.42384106,96,96
2133008,13,0,,,188,188
2133009,10,2,36.967148489,99.911212132,0.0328515112,0.0328515112
2133010,16,0,,,37,37
2133011,16,0,,,97,97
2133012,16,0,,,48,48
2133013,16,8,11.97,49.875,12.03,12.03
2133014,13,8,18,100,,0
2133015,10,8,44,23.404255319,144,144
2133016,13,2,96,57.142857143,72,72
2133017,16,8,2,20,,8
2133018,27,0,,,120,120
2133019,15,0,,,1.07,5.07
2133020,10,8,19,12.582781457,132,132
2133021,17,8,21,36.842105263,36,36
2133022,10,0,,,168,168
2133024,10,8,12,100,,0
2133025,12,0,,,71,71
2133026,17,8,4,50,4,4
2133027,10,8,36.08,75.166666667,11.92,11.92
2133028,17,8,12,66.666666667,,6
2133029,17,3,5.97,33.166666667,12.03,12.03
2133030,13,0,,,94,94
2133031,26,2,42,16.030534351,220,220
2133032,17,3,6,25,18,18
2133033,10,2,21,18.918918919,90,90
2133034,10,8,6,20,24,24
2133035,17,0,,,15,15
2133036,13,8,9,33.333333333,18,18
2133037,17,0,,,24,24
2133038,17,2,5.93,49.416666667,6.07,6.07
2133039,17,5,5,10.869565217,41,41
2133040,17,0,,,15,15
2133041,16,8,76,26.02739726,216,216
2133042,16,0,,,46,46
2133043,10,2,16,39.024390244,25,25
2133044,17,0,,,30,30
2133045,17,0,,,18,18
2133046,13,0,,,33,33
2133047,13,0,,,37,37
2133048,13,8,7,18.918918919,30,30
2133049,17,0,,,6,6
2133051,16,0,,,12.03,12.03
2133052,10,5,13,35.135135135,24,24
2133053,17,8,16,34.782608696,30,30
2133054,10,2,64,42.38410596,87,87
2133055,4,0,,,16,16
2133056,15,0,,,18,18
2133057,12,0,,,41,41
2133058,10,7,37.41,53.442857143,32.59,32.59
2133059,10,0,,,360,360
2133060,10,0,,,200,200
2133061,10,2,72,34.285714286,138,138
2133062,21,2,97,51.595744681,91,91
2133063,13,0,,,262,262
2133064,1,6,31,75.609756098,72,72
2133065,10,2,35,85.365853659,6,6
2133066,17,3,5.87,58.7,4.13,4.13
2133067,7,7,52,53.608247423,45,45
2133068,13,0,,,5,10
2133069,10,8,24,21.818181818,86,86
2133070,10,0,,,57,57
2133071,17,0,,,3.76,3.76
2133072,13,0,,,15,15
2133073,17,0,,,37,37
2133074,17,3,4,40,6,6
2133075,10,0,,,5.89,5.89
2133076,10,2,6,50,,6
2133077,10,0,,,112,112
2133079,16,7,10,100,,0
2133080,13,0,,,60,60
2133081,16,0,,,6,6
2133082,16,0,,,30,30
2133083,17,3,49,70,21,21
2133084,16,0,,,75,75
2133085,21,2,30,52.631578947,27,27
2133086,21,5,3,12.5,21,21
2133087,10,0,,,40,40
2133088,25,0,,,13,13
2133089,10,7,44,23.404255319,144,144
2133090,10,3,19,51.351351351,18,18
2133091,15,8,10,55.555555556,8,8
2133092,21,7,70,33.333333333,140,140
2133093,16,0,,,,0
2133094,10,4,148,50.684931507,144,144
2133095,13,0,,,105,105
2133096,13,0,,,12.03,12.03
2133097,29,0,,,45,45
2133098,22,0,,,120,120
2133099,7,8,24,47.058823529,27,27
2133100,10,0,,,37,37
2133101,10,0,,,18,18
2133102,17,0,,,3.53,3.53
2133103,16,0,,,1,1
2133104,10,0,,,33,33
2133105,10,8,11.97,49.875,12.03,12.03
2133106,9,0,,,6,6
2133107,7,8,60,76.923076923,18,18
2133108,10,6,1,16.666666667,7,7
2133109,17,3,3,14.285714286,18,18
2133110,17,0,,,36,36
2133111,17,3,16,34.782608696,30,30
2133112,4,0,,,15,15
2133113,10,7,108,64.285714286,60,60
2133114,4,0,,,36,36
2133116,10,0,,,78,78
2133117,10,2,,,210,210
2133118,10,2,120,88.888888889,15,15
2133119,21,2,98,58.333333333,70,70
2133120,10,0,,,235,235
2133121,27,8,168,46.666666667,192,192
2133122,10,0,,,12.03,12.03
2133123,16,0,,,54,54
2133124,17,0,,,10,10
2133125,17,8,5,62.5,,3
2133126,13,4,11.967148489,99.726237407,0.0328515112,0.0328515112
2133127,30,0,,,5,5
2133128,10,0,,,70,70
2133129,10,2,48,40,72,72
2133130,10,2,24.97,67.486486486,12.03,12.03
2133131,10,0,,,71,71
2133132,17,0,,,51,51
2133134,16,8,4,13.333333333,26,26
2133135,17,0,,,3.12,3.12
2133136,16,0,,,60,60
2133137,1,8,15,100,,0
2133138,29,2,10,100,,0
2133139,17,0,,,1.82,1.82
2133140,10,2,8.97,42.714285714,8.03,12.03
2133141,13,8,1,2.1739130435,45,45
2133142,4,2,160,70.175438596,68,68
2133143,13,8,32,34.782608696,60,60
2133144,10,7,56,29.787234043,132,132
2133145,17,0,,,0.0328515112,0.0328515112
2133146,10,6,73,102.81690141,144,144
2133147,17,3,4,10.810810811,33,33
2133148,16,4,5.84,48.666666667,0.16,6.16
2133149,10,8,12,14.285714286,72,72
2133150,16,,,,,0
2133151,10,2,51,33.774834437,100,100
2133153,21,8,38,28.148148148,97,97
2133154,13,0,,,27,27
2133155,21,4,45,71.428571429,18,18
2133156,13,8,17.97,59.9,12.03,12.03
2133157,16,2,10,41.666666667,14,14
2133158,16,2,18,100,,0
2133159,13,0,,,37,37
2133160,17,8,28,60.869565217,18,18
2133161,10,6,12,40,42,42
2133162,21,8,27,18.367346939,120,120
2133163,13,8,51,80.952380952,,12
2133164,26,0,,,33,33
2133165,13,2,59.97,99.95,0.03,0.03
2133166,7,0,,,120,120
2133167,13,7,90,42.857142857,120,120
2133168,16,8,13,17.333333333,62,62
2133169,10,7,47.967148489,99.931559352,0.0328515112,0.0328515112
2133170,10,5,23.967148489,79.890494963,0.0328515112,6.0328515112
2133171,13,0,,,54,54
2133172,17,0,,,36,36
2133173,10,2,28,60.869565217,18,18
2133174,13,0,,,71,71
2133175,10,2,6,20,24,24
2133176,17,0,,,6,6
2133177,16,2,27,52.941176471,24,24
2133178,16,8,7,21.212121212,26,26
2133179,17,0,,,57,57
2133180,13,7,18,100,,0
2133181,13,2,,,312,312
2133182,10,7,40,57.142857143,30,30
2133183,10,0,,,46,46
2133184,16,7,17.97,59.9,12.03,12.03
2133185,30,7,58,58,42,42
2133186,17,0,,,16,16
2133187,9,0,,,6,6
2133188,9,0,,,6,6
2133189,25,0,,,8,8
2133190,9,0,,,6,6
2133191,13,0,,,10,10
2133192,10,7,13,35.135135135,24,24
2133193,9,6,3,50,9,9
2133194,10,0,,,24,24
2133195,10,2,75,55.555555556,60,60
2133196,10,0,,,24,24
2133197,9,0,,,6,6
2133198,10,0,,,59,59
2133199,7,0,,,97,97
2133200,16,0,,,6,6
2133201,10,2,30.34,65.956521739,1.66,15.66
2133202,10,2,90,42.857142857,120,120
2133203,7,0,,,160,160
2133204,10,2,2,8.3333333333,22,22
2133205,1,0,,,12,12
2133206,30,0,,,73,73
2133207,28,0,,,87,87
2133208,26,2,,,300,300
2133210,17,5,7,46.666666667,8,8
2133211,10,0,,,10,10
2133212,10,0,,,19,19
2133213,17,0,,,10,10
2133214,10,0,,,30,30
2133215,21,0,,,188,188
2133216,13,0,,,96,96
2133217,17,0,,,1.66,1.66
2133218,16,8,76,26.02739726,216,216
2133219,10,3,27,47.368421053,30,30
2133220,21,0,,,60,60
2133221,17,3,16,34.782608696,30,30
2133222,10,5,68,36.170212766,120,120
2133223,26,2,,,108,108
2133224,16,2,87,78.378378378,24,24
2133225,26,0,,,132,132
2133226,10,5,10,14.285714286,60,60
2133227,16,0,,,11.56,11.56
2133228,10,2,42,70,18,18
2133229,13,0,,,24,24
2133230,4,7,50.97,80.904761905,12.03,12.03
2133231,10,5,82,28.082191781,210,210
2133232,10,8,33,64.705882353,18,18
2133233,17,0,,,1.03,1.03
2133234,21,0,,,12.03,12.03
2133235,17,3,12,66.666666667,6,6
2133236,10,0,,,63,63
2133237,17,0,,,2,2
2133238,17,0,,,4.95,4.95
2133239,13,5,2.97,19.8,12.03,12.03
2133240,17,0,,,1.07,1.07
2133241,16,8,4,33.333333333,2,8
2133242,17,0,,,1.07,1.07
2133243,17,0,,,1.1,1.1
2133244,10,2,60,50,60,60
2133245,17,0,,,1.1,1.1
2133246,17,0,,,1.07,1.07
2133247,17,0,,,0.82,0.82
2133248,17,0,,,1.3,1.3
2133249,22,0,,,87,87
2133250,13,0,,,27,27
2133251,10,0,,,188,188
2133252,17,0,,,2.79,2.79
2133253,25,0,,,8.1,8.1
2133254,17,0,,,1.3,1.3
2133255,10,7,150,71.428571429,60,60
2133256,17,0,,,1.07,1.07
2133257,10,2,21,13.907284768,130,130
2133258,15,0,,,37,37
2133259,10,0,,,105,105
2133260,10,3,41,53.246753247,36,36
2133261,10,0,,,33,33
2133262,13,0,,,33,33
2133263,16,8,15,55.555555556,,12
2133264,10,2,14,20,56,56
2133265,10,2,28,40,42,42
2133266,10,2,27,31.034482759,60,60
2133267,10,8,12,100,,0
2133268,10,0,,,46,46
2133269,30,0,,,,0
2133270,4,0,,,8,8
2133271,17,0,,,13,13
2133272,10,5,3,16.666666667,15,15
2133273,17,0,,,5,5
2133274,29,8,12,100,,0
2133275,1,0,,,,8
2133276,13,2,6,7.1428571429,78,78
2133277,17,0,,,3.26,3.26
2133278,7,8,17,17.525773196,80,80
2133279,22,0,,,262,262
2133280,16,0,,,4.2,4.2
2133281,10,2,96,40,144,144
2133282,10,2,95.84,88.740740741,0.16,12.16
2133283,10,6,7,2.3890784983,300,300
2133284,13,0,,,57,57
2133285,10,0,,,151,151
2133286,9,0,,,6,6
2133287,10,2,33,89.189189189,4,4
2133288,17,3,11,19.298245614,46,46
2133289,16,0,,,3.12,3.12
2133290,16,0,,,3.16,3.16
2133291,10,7,58,18.01242236,264,264
2133292,10,8,28,75.675675676,,9
2133293,16,0,,,3.12,3.12
2133294,7,5,43,28.476821192,108,108
2133295,10,0,,,262,262
2133296,10,0,,,168,168
2133297,17,0,,,16,16
2133299,13,0,,,60,60
2133300,29,0,,,30,30
2133301,21,0,,,360,360
2133302,13,0,,,66,66
2133303,29,0,,,6,12
2133304,7,7,21,26.923076923,57,57
2133305,21,0,,,37,37
2133306,16,8,18,100,,0
2133307,16,0,,,,0
2133308,12,2,32.967148489,99.900449966,0.0328515112,0.0328515112
2133310,17,8,27,47.368421053,30,30
2133311,13,0,,,60,60
2133312,13,0,,,6,12
2133314,10,2,142,43.827160494,182,182
2133315,17,0,,,1.76,1.76
2133316,10,8,13,35.135135135,24,24
2133317,13,0,,,180,180
2133318,10,8,72,66.666666667,36,36
2133319,10,0,,,100,100
2133320,10,0,,,41,41
2133321,10,3,11.97,49.875,12.03,12.03
2133322,13,7,25,67.567567568,,12
2133323,17,5,5.87,48.916666667,6.13,6.13
2133324,17,3,28,60.869565217,18,18
2133325,10,0,,,76,76
2133326,16,8,63,72.413793103,24,24
2133327,16,0,,,0.0328515112,3.0328515112
2133328,13,0,,,12.03,12.03
2133329,16,0,,,0.16,0.16
2133330,21,0,,,,0
2133331,10,4,48,44.444444444,60,60
2133332,17,0,,,18,18
2133333,17,0,,,1.36,1.36
2133334,13,1,12,15.384615385,90,90
2133335,27,2,85,70.247933884,36,36
2133336,17,0,,,1.02,1.02
2133338,17,8,4.11,68.5,1.89,1.89
2133339,10,0,,,170,170
2133341,10,2,22,47.826086957,24,24
2133343,17,0,,,1.26,1.26
2133345,17,0,,,1.89,1.89
2133346,16,0,,,,8
2133347,16,0,,,,0
2133348,16,0,,,5,10
2133349,7,7,13,13.402061856,84,84
2133350,17,8,9,33.333333333,18,18
2133351,17,0,,,10,10
2133352,25,0,,,21,21
2133353,10,8,68,36.170212766,120,120
2133354,17,0,,,1.54,1.54
2133355,30,8,6,100,,0
2133356,5,8,6,75,,2
2133357,26,2,22.28,48.434782609,23.72,23.72
2133358,30,0,,,,0
2133359,26,0,,,84,84
2133360,30,7,2,100,,0
2133362,13,0,,,24,24
2133363,17,8,8.97,42.714285714,12.03,12.03
2133364,16,2,12,66.666666667,,6
2133365,25,0,,,16,16
2133366,3,7,24,100,,0
2133367,17,0,,,1.62,1.62
2133368,10,0,,,120,120
2133369,10,7,11,21.568627451,40,40
2133370,30,0,,,,0
2133371,10,7,15,11.111111111,120,120
2133372,16,0,,,5,10
2133373,17,0,,,21,21
2133374,10,3,4,40,6,6
2133375,17,0,,,33,33
2133376,17,0,,,5.13,5.13
2133377,10,8,22,34.920634921,41,41
2133378,17,0,,,1.1,1.1
2133379,5,7,10,100,,0
2133380,30,0,,,,0
2133381,17,0,,,1.12,1.12
2133382,10,2,10,33.333333333,20,20
2133383,16,2,2,16.666666667,10,10
2133384,16,0,,,46,46
2133385,10,8,69.93,99.9,0.07,0.07
2133386,17,0,,,0.92,0.92
2133388,21,8,5.15,34.333333333,9.85,9.85
2133389,5,8,4,100,,0
2133390,10,0,,,70,70
2133391,13,8,3.9671484888,39.671484888,0.0328515112,6.0328515112
2133392,16,5,3,11.111111111,24,24
2133393,16,0,,,18,18
2133394,15,8,2.97,19.8,12.03,12.03
2133395,10,,,,0.0328515112,0.0328515112
2133396,22,0,,,470,470
2133397,17,0,,,4,4
2133399,10,8,37,100,,0
2133400,17,0,,,4.39,4.39
2133401,24,6,21,77.777777778,48,48
2133402,10,0,,,27,27
2133404,10,8,31,20.529801325,120,120
2133405,10,0,,,70,70
2133407,17,8,15,26.315789474,42,42
2133408,13,8,6,13.043478261,40,40
2133409,17,1,36,60,96,96
2133410,10,0,,,63,63
2133411,10,6,3,3.4482758621,90,90
2133412,7,2,37,38.144329897,60,60
2133415,17,8,6,33.333333333,6,12
2133416,17,8,2,33.333333333,4,4
2133417,17,0,,,33,33
2133419,16,8,1,16.666666667,,5
2133420,10,0,,,15,15
2133423,10,0,,,70,70
2133424,17,0,,,3.13,3.13
2133425,17,0,,,6,6
2133427,13,0,,,180,180
2133428,17,0,,,8,8
2133429,7,8,53.97,69.192307692,24.03,24.03
2133431,10,2,51,58.620689655,36,36
2133433,10,8,37,38.144329897,60,60
2133434,17,0,,,12.03,12.03
2133435,17,0,,,24,24
2133436,17,8,3,16.666666667,15,15
2133437,10,4,48,100,,0
2133438,13,0,,,87,87
2133441,10,2,52.967148489,92.92482191,0.0328515112,4.0328515112
2133443,17,0,,,30,30
2133444,10,0,,,87,87
2133445,10,0,,,24,24
2133446,21,4,66,84.615384615,6,12
2133447,17,0,,,27,27
2133448,25,0,,,18,18
2133449,13,8,5,50,,5
2133450,17,0,,,41,41
2133451,10,4,48,100,,0
2133452,10,5,5,13.513513514,32,32
2133453,16,2,37,100,,0
2133455,17,8,23,56.097560976,18,18
2133457,13,0,,,30,30
2133458,10,0,,,228,228
2133460,16,8,8,44.444444444,10,10
2133463,17,2,4,33.333333333,8,8
2133464,17,0,,,57,57
2133465,17,0,,,20,20
2133467,10,0,,,70,70
2133496,17,0,,,10,10
2133497,16,0,,,24,24
2133508,30,0,,,,0
2133509,17,3,4,40,6,6
2133510,10,0,,,120,120
2133512,10,8,57.67,82.385714286,0.33,12.33
2133516,10,3,7,46.666666667,8,8
2133520,10,0,,,63,63
2133521,10,0,,,46,46
2133522,16,2,24,100,,0
2133523,10,2,64,42.38410596,87,87
2133524,10,3,27,52.941176471,24,24
2133525,10,3,29,41.428571429,41,41
2133526,17,5,5.97,33.166666667,12.03,12.03
2133529,17,3,12,40,18,18
2133530,17,3,9,60,6,6
2133531,17,0,,,13,13
2133532,17,3,3,20,12,12
2133534,17,3,12,44.444444444,15,15
2133535,4,0,,,33,33
2133536,10,3,13,35.135135135,24,24
2133537,16,8,13,20.634920635,50,50
2133538,10,0,,,87,87
2133539,16,0,,,78,78
2133540,10,2,130,40.372670807,192,192
2133541,17,0,,,1.39,1.39
2133542,17,0,,,21,21
2133543,16,5,27,100,,0
2133544,16,8,6,50,,6
2133545,17,0,,,46,46
2133546,17,3,12,44.444444444,15,15
2133547,16,0,,,33,33
2133548,10,0,,,50,50
2133549,17,8,21,36.842105263,36,36
2133550,16,2,15,62.5,,9
2133551,10,2,33,55,27,27
2133552,13,1,11,29.72972973,48,48
2133553,10,0,,,70,70
2133554,10,0,,,30,30
2133555,10,0,,,30,30
2133556,13,2,22,34.920634921,41,41
2133557,17,3,28.97,70.658536585,12.03,12.03
2133558,10,2,24.97,67.486486486,12.03,12.03
2133559,16,0,,,51,51
2133560,26,2,59,39.072847682,92,92
2133561,17,8,4,16.666666667,20,20
2133562,13,8,24,20,96,96
2133563,17,8,9.9671484888,99.671484888,0.0328515112,0.0328515112
2133564,10,3,13,35.135135135,24,24
2133565,21,8,33,100,,0
2133566,13,7,27,47.368421053,30,30
2133567,13,0,,,24,24
2133568,13,0,,,55,55
2133569,13,4,8,4.2553191489,180,180
2133570,10,2,95,45.238095238,115,115
2133571,17,0,,,0.03,0.03
2133572,16,7,6,22.222222222,21,21
2133573,10,0,,,15,15
2133574,15,8,23.08,76.933333333,6.92,6.92
2133575,7,8,49,85.964912281,8,8
2133576,17,0,,,0.82,0.82
2133577,17,0,,,0.82,0.82
2133578,10,8,9,15.789473684,48,48
2133579,10,8,14.08,93.866666667,0.92,0.92
2133580,10,0,,,37,37
2133581,17,0,,,1.2,1.2
2133583,17,3,16,34.782608696,30,30
2133584,10,7,110,30.555555556,250,250
2133585,10,8,57.97,82.814285714,12.03,12.03
2133586,10,2,166,63.358778626,96,96
2133587,1,2,33,100,,0
2133588,16,0,,,78,78
2133589,30,0,,,3,3
2133590,10,0,,,72,72
2133591,13,8,6,13.043478261,40,40
2133592,13,0,,,18,18
2133593,16,2,30,38.461538462,48,48
2133594,17,8,11.97,49.875,12.03,12.03
2133595,16,2,2,33.333333333,,4
2133596,10,7,12,15.384615385,66,66
2133597,17,0,,,0.95,0.95
2133598,17,0,,,1.16,1.16
2133599,17,0,,,12.03,12.03
